topic,count
"بالرغم من عدم الاستقرار السياسي في الصومال إلا أن الصوماليين يحرصون في شهر رمضان الذي يسمى ""صوت وانجستين"" على طلاء منازلهم باللون الأبيض.
وتشهد الأسابيع التي تسبق حلول شهر رمضان المبارك في الصومال إقبالا كبيرا من جانب الشباب على إنهاء ""صيامهم"" عن الزواج.

كما تنفرد دولة الصومال بعادة مميزة في شهر رمضان المبارك، إذ تحرص العروس المتزوجة حديثا على زيارة أهل زوجها كأول زيارة لها بعد الزواج.

 وتبدأ الطقوس بخروج العروس من بيتها في كامل زينتها ومتعطرة بأغلى العطور، وتلتف حولها صديقاتها اللاتي يحملن المباخر ويزفون العروس مرددين الأغاني مصحوبة بالموسيقى الشعبية.

إن الزواج قبيل حلول رمضان أضحى عادة من تقاليد الصوماليين والهدف منها الخروج من صعوبة حياة العزوبية والانشغال بالعبادة",1
يبدأ فيلم عر الناصرة,1
الخليل  وينتهي في مركز التراث الفلسطيني في بيت لحم، حيث تحضر العروس لاستجار فستانها، وينتهي بإعادة عروس أخرى لذات الفستان، وتعتبر مها مؤسسة المركز الشخصية المحورية في الفيلم، حيث تستقبل العروس وتودعها وتطل بين الطقوس المختلفة في العرس، لتشرح أصول العادات تاريخياً، وتعزز بذلك ما يقوله اهل العريس والعروس العرسان عن طقوس العرس. لكن عندما يكون العرس فلسطيني تكون طقوسه حالة نضال. حيث سيبدأ الفيلم بخطوبة صمود وينتهي بزواج لبنى. فعندما توقفت وتجمدت مراسيم زفاف صمود وعريسها لكونه سجين الحرية لدى الاحتلال الاسرائيلي، أتت عروس الناصرة لبنى مع اسرتها لتبحث عن فستانها في مركز التراث في بيت لحم، لبنى من الناصرة ستزف الى عريسها عبد الله من دورا الخليل رغم حواجز الاحتلال وجدرانه. هذا العرس سيجمع بين شقي الوطن  واينائه في الضفة وال٤٨.كما سيجمع الفستان بين عروسين.      (ضرورة التعبئة بالعربية والانجليزية),1
"يعرض فيلم ""عبد الرزّاق السنهوري"" رحلة الرجل في عالم القانون ومشاركته في وضع العديد من الدساتير لعدد من الدول العربية. بالإضافة لحياته الشخصية وعمله كقاض وكرئيس لمجلس الدولة المصري، وتقاطعه مع الأحداث السياسية المهمّة التي حدثت في مصر في خلال القرن الماضي، بداية من ثورة ١٩١٩ وحتى ثورة يوليو وحل مجلس الدولة على يد عبد الناصر.",1
الفيلم الوثائقي مراكش...حكايات المدينة يظهر من عنوانه تركيزنا على عنصر الحكي المتعدد لعديد الشخصيات الذي يعرفون المدينة ويلمون بجميع ما يتعلق بها سواء من الناحية التاريخية أو الجغرافية والديموغرافية وكذا الاقتصادية مع البحث في عمق ما جعل المدينة تصنف تراثا إنسانيا لا ماديا كان لساحة جامع لفنا الدور الكبير في إعطائها هذه القيمة.,1
أحمد زغلول حلاق حمير و أحصنة  و بهائم في احدي قري محافظة المنوفية  ، يعمل في المهنة قرابة ال ٤٠ عاما ورثها عن والده ، لقبه في القرية ( القصاص ) ، يشعر أبناء عم احمد منه بالحرج  نظرا لعمل أبيه فهي لا تلقي أي قبول اجتماعي  و تكون مادة للسخرية  ،  لا  يرغب عم احمد  ان يورث أبنائه مهنته كذلك فهي في طريقها للانقراض ، كما أنها  مهنة موسمية يكثر الطلب عليها في فصل الصيف عن فصل الشتاء ، لا يقتصر عمل عم أحمد في قريته بل يذهب للقرى أخري مجاروة ، يحكي لنا عم أحمد مدى تعلقه بالحمير و الأحصنة .,1
تدور أحداث الفيلم حول ثقافة العروض الفرجوية الموسيقية في تونس وتطورها عبر الزمن ابتداء من العروض التقليدية التراثية الى العروض الفرجوية المعاصرة والمشهورة في يومنا هذا,1
"أحدات الفيلم حول موجات من العنف الجماهيري ملاعب الكرة في الجزائر وتونس، مخلفةً قتلى وجرحى، إضافةً إلى تحطيم منشآت وتجهيزات في الملاعب، عجزت السلطات الرياضية، والأمنية والسياسية عن وقفه. 
فالعنف في الملاعب الجزائرية والتونسية ظاهرة خطيرة جدا ومتجددة وصلت إلى حد القتل في صفوف المناصرين، وفي صفوف قوات الأمن.
فيلم ملاعب الموت مواكبة، وإثارة لواقع هاته الظاهرة بملاعب كرة القدم بالجزائر وبتونس.",1
يحكي الفيلم تاريخ مدينة مسقط الطويل الذي يمتد لمئات السنين من خلال مجموعة من الشخصيات التي عاشت في المدينة حيث تعتبر مسقط أحد أهم الموانئ في العالم العربي والإسلامي منذ القدم كما تعد واحدة من أهم المراكز التجارية نظرا لموقعها الاستراتيجي المميز كما يوجد بها العديد من المناطق التاريخية والأثرية الهامة,1
نعيش مع زوجين من الصم حياتهما اليومية معاً,1
نتعرف من خلالهما و من خلال آخرين يعانون مشكلة الصمم و مجموعة من المتخصصين على المشاكل التي تواجه سبعة و نصف المليون ممن يعانون الصمم في مصر .نتعرف على تحدياتهم و انتصاراتهم في عالم يرفض دمج الصم و البكم في مجتمع الأسوياء و يمارس حيالهم الوصمة و التمييز,1
نجلس معهم على مقاهيهم الخاصة للصم و البكم في الإسكندرية,1
عمر، ابن التاسعة عشرة، شاب بولندي ينتمي إلى أقلية التتار الضئيلة المسلمة التي تعيش في ركن قصيّ من بولندا، إحدى أكبر الدول أحادية العرق في العالم. الشاب البولندي اليافع مختلفٌ أيضاً من حيث الدين والموروث والمظهر. مع دخوله مرحلة الشباب، يحاول عمر استكشاف ماهية أن تكون تتارياً ومسلما وبولنديا في الوقت نفسه. نتابعه وهو يستجمع المكونات المختلفة لهويته والتي بات الجمع بينها يزداد صعوبةً، وفي الخلفية نرصد صراع مجتمعٍ للبقاء والمحافظة على تميّزه,1
"يحكي الفيلم قصة النسوة  بقرية ""زارادون""، نواحي مدينة شفشاون أهم مورد اقتصادي لنساء المنطقة.
ففي عمق سلسلة جبال الريف يتم استخراج الملح بوسائل بدائية من بئر ماء مالح يصل عمره لمئات السنين.  بيد أن عملية استخراج الملح،  تبقى مهنة صعبة وشاقة مخصصة فقط للنساء دون الرجال.
و مع بداية موسم الصيف تبدأ نساء القرية في سباق مع الزمن من أجل استخراج أكبر كمية ممكنة من الملح قبل حلول موسم المطر..",1
"أتوسل إليك يا إلهي!، فمصدر رزقي من الغابة، أنا أقوم باحتطاب الشجر في الجبل، دون الاقتراب من الأشجار الفتية ، ودون اقتطاع الشتلات الصغيرة. أيها الشجرة ، لقد حان وقت القطع، فاعذريني!
يلخص المونولوج أعلاه العلاقة الروحانية التي تأسست في حياة الحطابين مع  الغابة والأشجار المقطوعة. يصلون على كل شجرة يقطعونها ويعتذرون منها، وترثي النساء العجائز تلك الأشجار القوية الصلبة كما يرثى الشباب. يعتقدون أن للغابات وكل شجرة روحا. وفي كل موسم لقطع الشجر يجتمعون سويا ويذبحون قرابين، فيأكلون منه جميعا ويقومون بالدعاء",1
"نبع أهمية تناول شخصية الشاعر والكاتب المسرحي و السياسي الثوري  الفلسطيني "" معين بسيسو  1926",1
"1984 "" من أهمية المرحلة التي لمع فيها صوته، إذ ارتبطت الساحة الفلسطينية في الخمسينات بالشعراء الذين اصطلح على تسميتهم بشعراء النكبة، فبينما غرق البعض في بكائيات فجائعيه، انطلق البعض الآخر في الحث على رفض الواقع، متلمسًا هذا الواقع ومرتكزاته، رابطًا بين مسألة الوطن وبين أشكال القهر والتخلف التي تأخذ بخناق جماهير هذا الوطن. وفي مقدمة هؤلاء الشعراء كان، الشاعر والسياسي معين بسيسو الذي ظل، حتى منتصف بداية الثمانيات أهم شعراء تلك المرحلة، ظل شاعراً تنطق كلماته ثورة.",1
فتى العلم الكهربائي، هو اللقب الذي أطلق على العالم اللبناني حسن كامل الصباح، الذي انطلق من ريف لبنان إلى نيويورك باحثاً عن العلم والتقدم. نستعيد تجربة حياة حسن كامل الصباح الغنية في بديات القرن العشرين، لنروي سيرة عالم ذو قصة ملهمة ومليئة بالتغيرات الدرامية. منذ نشأته صبياً ذو فضول علمي، إلى ادراجه قسراً في الجيش العثماني، إلى دراسته بالجامعة في بيروت عمله لاستقلال البلاد العربية، م هجرته إلى نيويورك وبدء ظهور ابداعه وقدرته على الاختراع، كان حسن كامل الصباح يعمل على أحلام لتنمية بلاده. في أيامه الأخيرة كان قد بدأ يجهز لعودته ليبدأ مشاريعه التحديثية في البلاد العربية، إلا أنه توفي قبل أن يبلغ غايته في حادث سيارة غامض.,1
"الفيلم يتتبع مسار حياة الممثل السوري فارس حلو منذ مشاركته في تظاهرة في سوريا عام ٢٠١١ وما دفعه  من ثمن حيال لموقفه الداعم للثورة السورية.

الفيلم هو توثيق لسجل الثورة وما آلت عليه من خلال قصة شخصية جدا عاشها المخرج والممثل في المنفى في فرنسا",1
في قالب دكيودرامي يستعرض الفيلم السيرة الجدلية للزعيم  أحمد عرابي وتاريخه الشخصي الذي لا يمكن فصله عن التاريخ السياسي لمصر والوطن العربي في تلك الفترة. ويتناول الفيلم حياة عرابي منذ النشأة، مرورا بثورته على القصر وكفاحة المسلح ضد الإنجليز ثم سنوات المنفى والعودة إلى مصر في أواخر أيامه,1
يحكي الفليم قصّة  المتخب الوطني التشادي و الاحباطات التي يعيشها لاعبوه بسبب هزائمه المتكررة . من خلال شخصيتي،  رابيد  وهو لاعب كرة قدم سابق ومدرب حالي، و إزاي  وهو لاعب وسط المنتخب الوطني التشادي.  يلامس  الفيلم المشاعر العميقة لعشاق الكرة و أحلامهم وسعيهم للنهوض بفريقهم,1
"يبرز الفيلم خصائص النظام البنكي عند أمازيغ الجنوب المغربي منذ أزيد من 32 قرنا، حيث أسست المخازن الجماعية المعروفة ب ""إغودار""، كما يركز على التطورات التي شهدتها هذه المخازن، والنظام المعتمد في تسييرها منذ القدم إلى غاية الآن.",1
نرى أحاديثم و حواراتهم الشيقة,1
"لا تزال الكتب المنسوخة بخط اليد، من مفردات الحياة الدينية والاجتماعية للسامريين، فعبر أجيال كثيرة، اشتغل السامريون على نسخ مخطوطاتهم بالقلم والريشة والمحبرة،كجانب من تقاليد دينية اجتماعية يحافظون عليها، رغم دخول الات الطباعة الحديثة. 

وفي جبل جرزيم، المكان الذين يسكن السامريون فيه بمدينة نابلس، يمكن مشاهدة ناسخ سامري اسمه راغب مفرج، هو احد آخر النساخ بخط اليدعلى مستوى حوض المتوسط.

ولا يكاد يخلو بيت من بيوت السامريين، سواء الذين يسكنون في جرزيم، أو نصفهم الآخر الذي يسكن في حولون جنوب تل أبيب من نسخة من الكتب المنسوخة بخط اليد، بما فيها كتب نسخت بخط يد مفرج.",1
هي تكملة لسلسلة اكتشاف المجهول الجزء الثالث في الامازون، سنتعرف من خلالها علي منبع نهر الامازون العظيم الذي ينبع من دولة البيرو ،وسنزور قبائل كيروس آخر ما تبقي من سلالات الإنكا الذين ما زالوا يعيشون في جبال الانديز رافضين تغير عاداتهم وطريقة حياتهم ، كذلك سنتعمق في غابات الامازون للبحث وإكتشاف بعض قبائل الامازون الاصليين الذين ما زالو يعيشون في وسط الغابات في عزلة عن العالم الخارجي مثل قبائل الماتسيس وقبائل المماتشيجنجا  ، كذلك سنتطرق الي العديد من الحيوانت البرية التي تستوطن غابات ومياه الامازون والتي لا يمكن مشاهدتها في مكان آخر من العالم ، والتي شارف بعضها علي الانقراض وعلاقتها بالسكان المحليين,1
"يتناول الفيلم قصة ما عرف بثورة أو ""انتفاضة العربان"" وهي أوسع تحرّك شعبي اجتماعي واقتصادي وسياسي شامل، واجه بايات تونس خلال منتصف القرن التاسع عشر وثار على سياستهم الجبائية المجحفة واستشراء فسادهم فتوحّد ضدّهم عموم التونسيين مدنا وقبائل لأوّل مرّة في تاريخ الإيّالة.
سنهتمّ في هذا الفيلم بتتبّع العلاقة الإشكالية بين هذه الثورة الشاملة وبين أبرز زعمائها ومن بينهم ""علي بن غذاهم"" الّذي أصبح في الموروث الشعبي الشفوي رمزا من رموزها حتّى بلغ مستوى البطولة الملهمة.",1
الجرأة والقيادة والحب وخفة الظل جعلت من سميحة خليل امرأة لا تشبه النساء في المجتمع الفلسطيني,1
فهي لا زالت  الحاضرة الغائبة في قلوب الفلسطينيين ، فهي لم تكن امرأة عادية في تاريخ الحراك الشعبي الفلسطيني والعصيان المدني ومقاطعة الاحتلال الاسرائيلي  في وقت لا زالت الابتسامة والدهشة تستوقف  كل من عرفها حين يمرون بذكراها,1
"فبعضهم يراها السيدة الأولى التي قادت حراكا سياسيا ومجتمعيا في فلسطين وبعضهم يراها المرأة الحديدية التي لا يكسرها قبضة الاحتلال وبعضهم يراها الادارية والعاملة والإنسانة المعطاءة بلا توقف .
في هذا الفيلم سنعيد سميحة خليل للحضور مرة أخرى لتكون حاضرة في قلب الخارطة الوثائقية  ليأخذنا هذا الفيلم في رحلة الى ماض عايشه الفلسطينيون في تاريخ العمل السياسي السري الذي قادته سيدة فلاحة بسيطة.",1
على متن شاحنتهما المنهكة، راضي ومنيرة,1
زوجان يبلغان من العمر 65 عامًا,1
الهروب من الفقر والبطالة وتحقيق حلم الاستقرار بأوروبا أمر يراود ملايين الشباب في العالم العربي والافريقي والأمريكي الجنوبي خصوصا في البلدن التي تشهد نسب بطالة كبيرة. لذلك لجأ الشباب إلى حل يدعى الزواج الأبيض ليصاحبه جدل من الناحية القانونية والدينية,1
تدور احداث الفيلم حول البيت الفني الصغير (الكمبوشة) وحياة ممتهنيه الذين عززوا اداء فنانين عظام. يقضون فترة عملهم تحت اقدام الممثلين، دون ان يلحظ وجودهم احد,1
"أربع أولاد يبلغ كل واحد منهم اثني عشر سنة ويعيشون اليوم في تونس.                                                     
هذه الشهادات تسلط الضوء على عالم الطفولة البريء من خلالهم وعلى رغبتهم التي لا يمكن كبتها في النمو مثل أي طفل في أي مكان في العالم بين نهاية الطفولة وبداية الدخول لسن المراهقة بتحسس تلك التغيرات داخليا وخارجيا لهؤلاء الأربعة، مما يجعلهم يناضلون من أجل التمرد على مختلف أشكال السلطة: العائلة، المدرسة، الشرطة وحدود البلاد.  هذا الأمر شائع لجميع الأطفال في سن الثانية عشرا لكن خوف هؤلاء الأطفال ومقاومتهم يقع تضخيمه في السياق التونسي الحالي، بعد سبع سنوات من ثورة 2011 وهو سياق اجتماعي واقتصادي عنيف بشكل خاص.",1
"طفل الانبوب، التلقيح الصناعي، الاخصاب المساعد، الحقن المجهري، الزرع.....جميعها عنواين تثير الفضول كما تثير ردود فعل مختلفة. فهل فعلاً طفل الانبوب موضوع يحمل مغالطات ومفاهيم خاطئة وأراء متضاربة في مجتمعنا العربي؟
تبدأ رحلة كل زوجين يقرران خوض هذا الطريق الشاق برحم صامت.",1
و نراهم في تعاملاتهم اليومية مع مجتمع الأسوياء,1
بينما تدور بشكل متوازٍ قصة الحب بين الزوجين,1
رضا كردي مواطن تونسي يعيش في مدينة قفصة المنجمية بالجنوب التونسي، داخل فضاء المدينة في شهر رمضان تختار الشخصية أن تزرع الفرحة و الحياة و الفن من خلال تجولها اليومي بعربة مجهزة بما يكفي من الموسيقى و حب الحياة,1
"بورتري  لمحمود المختار، أحد رواد فن النحت المصري وأكثرهم تأثيرا محليا و عالميا، على الرغم من مسيرته القصيرة نسبيا. وضع بفنه وكتاباته اللبنات الأولى لتاريخ الفن المصري الحديث، ولعب عمله ""نهضة مصر"" على وجه الخصوص دوراً فعالاً في تاريخ مصر الحديثة.",1
يوثق الفيلم ظاهرة جمع القطع النيزكية بالمغرب، وتأثيرها على نمط ومستوى عيش الرحل بالصحراء المغربية،  . كما سيعرض الفيلم دور الباحثين الأكادميين في تتبع الظاهرة واستعمال الرحل كراصدين للشهب والنيازك.,1
فيلم يطرح مسألة عدم وجود كتاب تاريخ فلسطيني  موحّد  يُدرّس اليوم للطلاب الفلسطينيين في فلسطين وفي دول اللجوء، ومن خلال هذا السؤال المحوري ينطلق الفيلم في رحلة بحث عن تاريخ فلسطين المشتت والمبعثر والذي يشبه حاله حال الشعب الفلسطيني. فيتطرق الفيلم  لمراحل ومضمون تدريس التاريخ في مختلف الحقبات الزمنية منذ 1948 وصولاً الى اليوم في فلسطين، وفي دول اللجوء منذ 1948، ويلقي الضوء على الاسباب التي تحول دون وجود هذا الكتاب، وتأثير الضغوطات الدولية على مضمون وصياغة كتاب التاريخ الذي اصدرته السلطة الفلسطينية واسباب عدم تعميمه على مدارس الانروا في دول اللجوء,1
رؤوف شاب تونسي  مهتم بالخيول المصابة وإعادة تأهيلها وارجاعها إلى حلبة السباق .يشتري حصانا مهملا اسمه غوزمانيا و يبدأ في تدريبه ورعايته قاطعا وعدا على نفسه أن يفوز به في سباق الخيول المقبل.,1
فنان تشكيلي ومسرحي في غزة، إسماعيل دحلان (43) عاما، استوحي فكرة مسرح الضوء من خلال لجوئه لاستخدام الشموع  نظرا لانقطاع الكهرباء المستمرـ فمن خلال ظلال أطفاله على الجدران تبادرت الفكرة إلى ذهنه ، فقام بتطويرها بتوظيف كاركترات خاصة ودمى و انيميشن  وبات يعرض مسرحية بطلها الرئيسي هو الظل والنور ، ولغياب ادوات مسرح الظل يقوم بتدوير الخامات  جزء كبير منها من النفايات ، نفذ إسماعيل العديد من المسرحيات التي لاقت اعجاب الجمهور، ويعمل لنقل تجربته لفنانين آخر ليكملوا المشوار الذي بدأه، ويشهد لمسات جديدة،فهو بدأ التجربة معتمدا على نفسه ولم يتلق تدريبات خاصة، وحصيلة خبرته ناجمة عن محاولاته التجريبية التي وصلت لمستوى ممتاز.,1
"في الغرب، حيث مقرهم الرئيسي، يحسبونهم على المسلمين وغالبية المسلمون في العالم يعتبرونهم مارقين و خارجين عن الملة ولا علاقة لهم بالإسلام. جمهورهم يُعَرف بطريقتهم على أنهم أقرب إلى أهل السنة، بينما آخرون يعتبرونهم من غلاة الشيعة وكثيرون يرونهم خليط بين هذا وذاك مع إضافات أخرى من أديان وعقائد سابقة ولاحقة.

إنهم البكتاش وتلك هي رحلتهم وتطور وجودهم على مر التاريخ.",1
تدور أحداث الفيلم عن حياة على الوردي .. مؤسس علم الاجتماع العربي وخليفة ابن خلدون.. أحد أبرز وأشهر علماء العراق في القرن العشرين .. واكثرهم اثارة للجدل .. حيث اتسمت أفكاره حول التاريخ والمجتمع العربي بالثورية والجرأة وتسببت في خوضه صراعات كثيرة في جبهات شتى وتتسم مؤلفاته بالشهرة الواسعة في العالم العربي حتى يومنا هذا رغم مرور ما يربو على الستين عاما منذ إصدارها,1
لجأ الإنسان اليمني منذ القدم إلى رؤوس الجبال كمكان امن لسكنه رغم الصعاب المترتبة على ذلك ليس اقلها طرق تأمين الأكل والماء. سيأخذنا هذا الفيلم إلى الأسباب التي دفعت بالإنسان اليمني إلى اللجوء لرؤوس الجبال والوسائل الدفاعية الأخرى التي بناها للدفاع عن نفسه وبنفس الوقت سنستعرض المصاعب وتكيف الإنسان اليمني معها.,1
"يتحدث الفيلم عن شخصية البوسطجي التي احتفظت بمكناتها داخل الأسرة المصرية حتى ظهور وسائل التواصل الاليكتروني. ولعل الأدب المصري قد تناول هذا التأثير في أعمال عديدة من أهمها ""البوسطجي"" ل يحي حقي، و ""وردية ليل"" لإبراهيم أصلان. حيث كان البوسطجي حامل أسرار الأسرة ويعرف فاذا كان الخطاب يحمل خبراً ساراً بالنجاح أو يحمل خبراً سيئاً أو يحمل رسالة غرامية. وكان من المعتاد أن ينتظر البوسطجية حتى تفتح الأسرة الخطاب انتظاراً للحلاوة التي تعتبر مكافأة رمزية. بالتدريج ومع ظهور وسائل التواصل الاجتماعي الاليكترونية قل الاعتماد على البوسطجي وأصبح ما يحمله روتينياً أو نذير شؤم سواءً مكاتبات حكومية بدفع رسوم متأخرة أو محاضر بوليس أو مكاتبات من المحكمة لحضور جلسة أو خلافه ما جعل العلاقة مختلفة عن الماضي، بالإضافة إلى أن العلاقة المباشرة بالأسرة اختلفت عما سبق بسبب تزايد عدد السكان والذي بسببه أصبح البوسطجي لا يعرف أهالي منطقته فرداً فرداً كما كان الحال في الماضي. وكانت أغلفة الخطابات عادة ما يكتب عليها ""شكراً لساعي البريد""",1
شهيد الأبارتيد فيلم وثائقي من ساعة تلفزيونية يحكي قصة الإمام عبد الله هارون أحد أبرز وألمع الشخصيات الإسلامية في تاريخ القارة السمراء، ومن أهم من ناضلوا ضد الفصل العنصري في جنوب افريقيا، من خلال قالب درامي يقوم على سرد الحكاية .,1
في عام 1979، أعلنت مجموعة من المتمردين الأفغان الشباب الجهاد ضد الحكومة الشيوعية في كابول. وأطلقوا على أنفسهم اسم المجاهدين. وفي حرب عصابات غير متوقعة، تحدوا قوة عسكرية عظمى، وانتصروا,1
على عكس كل التوقعات,1
"وأسهم انتصارهم في انهيار الاتحاد السوفيتي. وصنعت منهم وسائل الإعلام الغربية أسطورة، مشيدةً بقائدهم الأكثر تأثيرًا، أحمد شاه مسعود، ووصفته بأنه ""الرجل الذي ربح الحرب الباردة"".
ومع ذلك، تُركوا وحدهم يحددون مستقبل بلادهم، فواصل مسعود والمجاهدون الآخرون القتال، ولكن هذه المرة ضد بعضهم بعضًا. وبسبب انقساماتهم، انجرفت أفغانستان إلى فوضى حرب أهلية طاحنة، وأصبحت بيئة خصبة للتطرف الإسلاموي وساحة تدريبية لتنظيم أسامة بن لادن الإرهابي.
ومن خلال شهادات أبطال حرب الأربعين عامًا وضحاياها وشهودها، وأرشيفات مذهلة من أوروبا وروسيا وأفغانستان والعالم العربي، يروي هذا المسلسل الوثائقي قصة الصراع الذي شكَّل القرن الحادي والعشرين.",1
سلسلة تتناول السير الشعبية العربية وحكايات أبطالها في كل زمان. تفتش في الحكايات القديمة لعنترة وذات الهمة، وصولا إلى الزيبق والظاهر بيبرس، وما بينهم، لترسم صورة عن المخيلة الشعبية العربية ودوافع الراوي الشعبي في إبداع تلك القصص التي نقلت عبر الألسنة من جيل إلى جيل.,1
"فيلم وثائقي عن الفن التشكيلي في الخليج العربي.                        

يسلط الفيلم الضوء على تجارب ثلاث دول خليجية عريقة هي قطر وعمان والكويت ليمزج من خلال تجارب كل دولة حكاية متماسكة حول تاريخ وحاضر الفن التشكيلي في الخليج العربي",1
"كارا، حاضنة العنف في زيندر، مسقط رأسي في النيجر.
غالبيتهم من أبناء المجذومين، غيرُ مسجلين في السجل المدني ومحرومون من حقهم في التعليم. لا يلتفت إليهم أحد، حتى يأتي اليوم الذي يتمردون فيه. محلياً، يعرفون باسم ""بالاي"". يحاكون في هيئتهم أفراد العصابات المحترفين من الأمريكيين الأفارقة في أحياء الغيتو.
هؤلاء الشباب هم فريسة سهلة لأصحاب النوايا المريضة من السياسيين، وهم أيضاً فريسة للفكر المتطرف الدخيل عبر الإنترنت. إنهم قنبلة موقوتة.
يرافقني (سينيا بوي)، و(باو)، و(رمسيس) في عالم العصابات والأحياء المحظورة هذا. الشباب الذين اخترت تتبعهم يريدون ما هو أفضل من مستقبل محدد لهم سلفا. على مدى أشهر، سأرصد جهودهم من أجل البقاء يوماً بعد يوم، ومحاولاتهم لإيجاد مكان لهم في المجتمع. أرقب ذكاءهم الشوارعي ويأسهم وقدرتهم على الابتكار. 
يبحث فيلمي في جذور العنف المنتشر في أفريقيا وآفاق الهروب منه.",1
سيدات من جيبوتي تحدين الصعاب والعادات وشكلن فرق غنائية فقط من النساء لإعادة إنتاج التراث الفني لبلادهن وقدمن أعمالا تنشر الوعي داخل مجتمعهن.,1
