topic,count
منذ صغره، يعاني الشاب الكندي من أصل لبناني، جوز، من صعوبة في الحديث. فمنذ أن كان عمره ثمانية أعوام كان تلعثمه عائقا أمام تواصله مع الآخرين. اليوم بعد أكثر من عشرين عاما من تلك الذاكرة القاسية، يقرر جوز أنه لن يقف مكتوف الأيدي أمام حالته تلك، ويقرر خوض رحلة طويلة يتحدث فيها آلاف الكلمات كل يوم مع من يعرف ومن لا يعرف، لتنتهي رحلته بالعودة إلى عائلته في لبنان ومواجهتهم بقدرته المفاجأة. فهل ينجح؟,1
"تقوم فكرة الفيلم على عرض معاناة اللاجئين السوريين مع الموت في بلد اللجوء لبنان، كيف يحمل الموت مذلة لهم، هم الهاربون من مذلة أخرى في بلادهم. هي رحلة سينمائية تعرض حالات للاجئين عانوا في بحثهم عن مقبرة وفي تأمين تكاليف الدفن الباهظة التي يصعب عليهم تحملها.

يطرح الفيلم الأسئلة الفلسفية عن الموت واللجوء بأسلوب سينمائي غير مباشر، ينظر عن كثب إلى الواقع أمامه ببعد أنتروبولوجي وبخلفية سياسية ليقدم مادة تساعد على فهم معمّق لهذا الواقع الإنساني.",1
"فيلم عن المرحوم أحمد الطيب لعلج، معلمة فنية نادرة ومدرسة قائمة بذاتها أغنت رصيد الفنون الشعبية في المغرب والعالم العربي. مسيرة ابداع وعطاء دامت لأزيد من ستين سنة. . خلف ""موليير المغرب"" أزيد من 320 نصا مسرحيا أصيلا ومقتبسا حتى كنيّ بموليير المغرب.  كما نظم الراحل المئات من الأزجال وكلمات الأغاني الخالدات التي أداها عمالقة الطرب المغربي.",1
من مارس إلى أكتوبر ، موسم سباق كامارغ ، نتابع إبراهيم وجواد وبلقا وهايدي الذين يستخدمون هذه الرياضة التقليدية كوسيلة للاجاد مكانتهم في المجتمع ، وهما موضوعان في لسرد حكاية هذا الفليم: معاركهم ضد الثيران في الحلبة ومعاركهم ومحاولاتهم اليومية في فهم كيفية العثور على مكانهم في مجتمع أصبح راديكاليًا بشكل متزايد. يعطي الفيلم صوتًا لهؤلاء الشباب الذين يمثلون جزءًا كبيرًا من الشعب الفرنسي ، ويرسمون صورة تتعارض تمامًا مع الصور النمطية التي تنقلها وسائل الإعلام.,1
"قبل بضع سنوات من الآن، لم يكن لنادية، المرأة الخمسينية، أن تتخيل هذا المنحى الذي أخذته فكرة تكوينها لفرقة نسائية. في البدء كانت  تنوي تمضية الوقت و التسلية بإحياء بعض أفراح وأعراس الأقارب والجيران. لكن ها هي تجد نفسها اليوم محورا لطلبات عديدة وصاحبة فرقة نسائية ممن يطلق عليهن لقب ""الدرباكات""، ذات صيت تجاوز جهتها قابس ليصل إلى عديد الأماكن فالجنوب التونسي. هذا الأمر جعل نادية تفكر في تطوير مشروعها ، ليس  لتلبية كم الطلبات الهائل على فرقتها فقط،  بل لتلبية أمنياتها الشخصية كذلك ، والتي كانت دفينة في السابق.",1
بعد أوكرانيا ، هل يمكن أن تتعثر البوسنة والهرسك في حرب جديدة؟ البوسنة دولة صغيرة وهشة ومتعددة الأعراق عالقة بين أزمات الهوية والتأثيرات الأجنبية والتجزئة المؤسساتية والإغراءات الانفصالية. قيود تعود إلى اتفاقيات دايتون للسلام ، التي تم التوصل إليها في نهاية عام 1995 من قبل الولايات المتحدة وأوروبا لإنهاء أربع سنوات من الحرب الدموية ، التي أودت بحياة 100 ألف شخص ومليوني لاجئ و 1465 يومًا من حصار سراييفو. بعد 30 عامًا ، لا تزال اتفاقيات دايتون للسلام تنظم مؤسسات وحياة البوسنيين. سيُظهر الفيلم أنه إذا كان من الصعب للغاية إنهاء الحرب ، فسيكون تحقيق السلام أكثر صعوبة.,1
"قصة شخصيتين بين الطفولة والمراهقة، ترعرعا داخل عائلة واحدة... الأول ""خليل"" (18 عام) تم تبنيه من قبل الأب ""محمد الكامل"" ويتسم خليل بشخصية قوية وصعبة المراس والثاني ""فريد"" (17 عام) وقع التكفل به فقط من قبل نفس الأب ويتسم بشخصية هادئة. مع بداية فترة المراهقة، قرر كل واحد منهما، لأسبابه الخاصة، بدأ رحلة البحث عن أمه البيولوجية...",1
رحلة في أسرار فن رسم وتصميم أغلفة الكتب، ونكشف عن أصوله ونلتقي الجنود المجهولين لصناعة الأغلفة لنرصد مهمتهم العسيرة في اختصار آلاف الكلمات، في لوحة واحدة على غلاف الكتاب.,1
"يلقي الفيلم الضوء على حياة الحكواتي التونسي عبد العزيز العروي، مع التركيز على قصته مع الحكاية التي جعلت منه أيقونة في التراث الثقافي للبلاد. فنتعمّق في الأبعاد الثقافية والاجتماعية والتاريخية لتلك الحكايات وكيف اثّرت في المجتمع التونسي.
نسترجع بدايات العروي مع الحكاية في أربعينات القرن الماضي خطواته الأولى مع الدارجة التونسية حين كان مقدّما للأخبار في الاذاعة التونسية و تأثره بجماعة ""تحت السور"".
نتعمّق في شخصية العروي وحكاياته، أسلوبه، عباراته، مرجعياته، نقده للمجتمع، كيف تطورت حكاياته، كيف ساهم تصويرها تلفزيا في مزيد انتشارها، مدى علاقة حكاياته بترويج أفكار الزعيم الحبيب بورقييبة، كيف أثّر في المجتمع من خلال رسائله وأهدافه التربوية والاصلاحية والتثقيفية.",1
"لقد تم تهميشهم لكنهم كافحوا لإسماع صوتهم. يُعرفون باسم 'manteros' في إشارة إلى البطانية (مانتا ، بالإسبانية) حيث يضع الباعة الجائلون بضاعتهم. 
يعد إنشاء اتحاده ومبادرته لإنشاء علامات تجارية للملابس والإكسسوارات في تجربة غير مسبوقة في أوروبا. مبادرة تستجيب لموجة التجريم المتزايدة التي يعاني منها المهاجرون في جميع أنحاء القارة. بفضل هذا ، تمكن manteros من أن يصبح فاعلا في الحياة المدنية  ، متخليًا عن حياة الاختفاء والعمل في الظل. في الوقت الحاضر ، يعملون أيضًا على حملة لتعزيز إجراءات تسوية أوضاع المهاجرين غير المسجلين على نطاق واسع.",1
"يحكي الفيلم عن مسيرة الفنانة التونسية لمارغريت مسيكة (اسمها الحقيقي) ويطرح في البداية الأصول اليهودية وظروفها العائلية القاسية دافعة بها للعيش مع خالتها الفنانة ليلى سفاز التي اكتشفت موهبتها الفنية فتتلمذت على يد آشر مزراحي، الذي علّمها مختلف الأنماط الغنائية ثم خميس الترنان... فهي أول فنانة تونسية تسافر إلي برلين لتسجيل أغانيها.أما مسرحيا فاعتني بها محمد بورقيبة حيث قامت بعدّة أدوار وذاع سيطها ونجاحها ومنها: جوليا في “صلاح الدين الأيوبي”، وأنميليا في “هملت…في عام 1928، لعبت حبيبة مسيكة الدور الرئيسي في مسرحية “شهداء الحرية” التي أغاضت السلطات الاستعمارية فقامت بمنعها، واستجوبتها بتهمة مناصرة الحركة الوطنية. وعندما ازدادت شهرتها اتساعا، تجمع حولها شبان من العائلات المُترفة، كانوا يرافقونها في عروضها، ويحمونها من غيرة عشاقها. لذا سمي هؤلاء بـ”عسكر الليل"". وقد فجعت الأوساط الفنيّة والجماهير الشّعبيّة بوفاتها سنة 1930 بعد أن أحرقها في فراشها عشيقها اليهودي لياهو بن داود ميموني.",1
"يصور الفيلم حياة المغني الفكاهي و المونولوجيست "" صالح الخميسي "" بداية من  أصوله الأندلسية و نشأته في الحلفاوين حيث تعلم القرآن و إنقطع عن الدراسة ، فانضمامه إلي العمل في النجارة ، التي كانت سبب في التحاقه بعالم الفن و الجمعية الرشيدية للموسيقي العربية حيث تتلمذ علي يد علي الدرويش الحلبي و محمد التريكي ... ثم انضمامه إلي جماعة تحت السور. و في مرحلة أخري يروي الفيلم الجانب السياسي و النقدي الساخر في أغاني صالح الخميسي التي كانت سببا في سجنه و بداية نهاية مسيرته الفنية",1
حتي توفي في 10 جويلية 1958,1
"""شيخ الملحنين"" وثائقي يتناول سيرة الملحن الكبير والمهم الشيخ زكريا أحمد، صاحب مدرسة شرقية في التلحين استفاد منها عبر عدة أجيال مغنون وملحنون وموسيقيون عرب بدأً من سيد مكاوي وصولا إلى زياد رحباني ونصير شمّا.
حياة زكريا أحمد مليئة بالتفاصيل الشيقة على المستوى الحكائي، فعلى المستوى الشخصي تحمل قصة زكريا أحمد منذ طفولته قصصا لمواجهات كثيرة بينه وبين أبيه وزوجة أبيه وبعض معلميه، وفيها تناقضات كثيرة ما بين الجانب الأزهري والجانب الفني في طفولته، ثثم تصاعد التوتر بينه وبين والده بسبب حبه للموسيقى، وصولا إلى صرعاته ونجاحاته الخالدة مع أم كلثوم والوسط الفني، ليشكل في نهاية الأمر سيرة فنية خالدة نقشت إنجازات خالدة في الذاكرة السماعية لأجيال عديدة، مثل أغانيه لأم كلثوم ""أنساك، الورد جميل، الهوى غلاب، الأولى في الغرام، وغيرها الكثير والكثير""

على مستوى آخر فإن سيرة زكريا أحمد ستحملنا إلى صفحة مشرقة وجميلة من صفحات مصر والقاهرة في بدايات القرن العشرين صفحة مليئة بالشخصيات التي تقاطعت في مسيرتها مع مسيرة زكريا أحمد مثل سيد درويش وسلامة حجازي وأم كلثوم والأصبجي وبيرم التونسي وغيرهم.",1
"رحلة في عصر نهضة الموسيقى العربية، وأحد روادها عبد الرحيم المسلوب، حيث كان مصدر الهام لمن تبعه من رواد الموسيقى العربية، بتطويره قالب الدور الغنائي، ليكون منارة لخروج الموسيقى العربية من سيطرة الألحان العثمانية والموشحات الشامية والأندلسية. لحن وغنى المسلوب عشرات من قوالب الدور الغنائي، ووصل أن يعادل في عصره نقيب الموسيقيين في العصر الحالي، وشارك في أعراس ابناء الخديوي اسماعيل وينسب له تأليف أول موسيقى عسكرية مصرية.

الفيلم يستعرض أيضا تأثير الشيخ على من تبعه من المطربين والمغنيين مثل عبده الحامولي ومحمد عثمان وسلامة حجازي وغيرهم.",1
بعد هولِ الصدَمات استيقن الأهالي المظلومين أن الصليبيين قد استباحوهم واستعبدوهم،  فاستبسلوا في الدفاع عن الأرض والحرمات.,1
عندما تخسر كل شيء:هل يمكن للعبة أن تنقذ أحلامك؟ يتابع الفيلم شقيقين أفغانيين: السير (21) ، اللهفيردي (17 عامًا) الذين يعيشون في سكن غير قانوني معًا في أنطاليا مع حوالي عشرين آخرين. يكسبون حياتهم جميعًا من جمع القمامة (الورق والبلاستيك والعلب) طوال اليوم. يجمع الفيلم صور الحياة اليومية لهؤلاء المهاجرين بأسلوب رصدي مع مباراة كريكيت مصحوبة بتعليق مباشر ترفيهي. من خلال عيون اثنين من اللاجئين الأفغان في تركيا ، نتعلم كيف تصبح لعبة الكريكيت أداة للمقاومة ، بينما يصبح ملعب الكريكيت جزءًا من الوطن,1
الفيلم يتناول سيرة الأديب الجزائري محمد ديب مؤسس الأدب العربي المكتوب بالفرنسية، حيث يقترب الفيلم من عوالم ديب الإنسانية كشاب قادم إلى الضفة المتوسطية الأخرى من الجنوب وهو الذي حمل هواجس وطنه وضمنها رواياته الأولى التي تنبأت بالثورة ثم قام بانتقاد سلطة البلاد التي سرقت حلم البسطاء عشية الاستقلال، بعد ذلك يتجه محمد ديب نحو الأدب العالمي باهتمامه بمجتمعات الشمال الأوربي عبر رواياته الثلاث برؤية الرجل القادم من الجنوب عبر المذهب الرمزي، وفي النهاية يعود ليكتب عن وطنه وتراثه الصوفي ومخياله الشعبي كما يناقش الفيلم تيمات جدالية تتعلق باللغة والهوية والإرهاب,1
سيدات من الصومال تحدين الصعاب والعادات وشكلن فرق غنائية فقط من النساء لإعادة إنتاج التراث الفني لبلادهن وقدمن أعمالا تنشر الوعي داخل مجتمعهن.,1
يتناول الفيلم قصة واحد من أهم شعراء وكتاب الأغنية الشعبية في مصر ، أنه عم حسن أبو عتمان  الحلاق الذي كتب أغاني محمد رشدي وعدوية ، صنع لونًا لم تعتده الأغنية المصرية من قبل. تتميز كلامته بخفّة الظل والقدرة على صناعة البهجة والشجن ،واستطاع أن يحقق نجاحا كبيرا في زمن كانت فيه أم كلثوم وعبد الحليم وعبد الوهاب ، فكيف استطاع هذا الحلاق البسيط أن يصل إلى قلوب الملايين ؟,1
"قصة ثلاثة أجيال لثلاث سيدات يعملن على جمع الأثواب الفلسطينية المطرزة في محاولة للملمة ما فقد من جيل النكبة عن طريق توثيق هذا الإرث من الضياع .
سنعايش قصص وأسباب متعددة لحب الاقتناء وجمع الأثواب الفلسطينية المختلفة، ونتعرف على دافع كل منهم في ذلك الشغف.",1
سلسلة تاريخية محققة تحيي تراث المطبخ العربي المنقرض في أقدم المخطوطات العربية منذ القرن العاشر، كل حلقة تركز على مخطوطة عربية عتيقة عن فن الطبخ العربي. تتبع الحلقة رحلة الوصول إلى المخطوطة في مكانها الحالي في مكتبة أوروبية، تحكي كل حلقة قصة مخطوطة، من أي البلاد والعصور أتت، وخصوصية ما تحويه من الأطعمة في السياق التاريخي، ويتم ذلك عبر إعادة إحياء وتخيل عدد من الوصفات التي تحويها هذه المخطوطات في سياق معاصر. السلسلة هي قبل كل شيء احتفال بالصنعة الفنية واليدوية العربية والإسلامية، وتهدف إلى وضع فن الطبخ في مصاف باقي الفنون العربية كالشعر والخط.,1
فيلم رياضي يتعايش مع أطفال بلا مأوى تحت عمر ١٦ عام وجدوا في الرياضة سبل لتغيير وتمكين حياتهم، سيلعبون باسم منتخب مصر على هامش كأس العالم الدوحة ٢٠٢٢، نعيش قصتهم ونواكب معهم كيفية تكوين الفريق ورحلتهم إلى كأس العالم.,1
جميع قرى القبايل تدار منذ مئات السنين من قبل تجمعات. هذا المجلس ، الذي يديره «رئيس» يُنتخب كل عام ، تم تشكيله من قبل الرجال الذين بلغوا سن الرشد. هذا النظام ، الذي يثير بالنسبة لي جمهورية ديمقراطية صغيرة ، تبدو إدارتها وكأنها ديمقراطية مباشرة ، خطر الزوال. يبدو لي أن الإدارة المحلية لتجمعات أكثر فاعلية من الإدارة البعيدة لحكومة مركزية. تذكرني معارضة الاثنين بقصة الحكومة الطيبة والسيئة لأمبروجيو لورينزيتي في قاعة مدينة سيينا. ضمن هذه الصورة ، أعود إلى قرية أجدادي حيث يستمر تقليد تجمعات.,1
سيرة آل فرنجيّة ودورهم في الحياة السياسيّة محلياً وإقليمياً والشخصيات والمحطات الأساسيّة في مسيرة العائلة وصولاً إلى زعيمها الحالي أهم المرشحين لتولي رئاسة الجمهورية اللبنانيّة ضمن البيئة المسيحيّة في لبنان. تمثل عائلة فرنجيّة ً نموذجا متفردا متمايزة عن التيارات الأخرى ضمن الطائفة المارونيّة سواء في السياسة أو في الحرب، إذ مالو للشراكة مع محيطهم العربي في مقابل نزعات نحو التغريب عند الآخرين. وشهدت رحلتهم حلقات دامية كانت أقساها خلال الحرب الأهليّة الأخيرة وذهب ضحيتها طوني فرنجيّة وعائلته.,1
خلال سجنها، رسمت الفنانة المصرية والمعارضة النسوية إنجي أفلاطون أفضل أعمالها. صورها للنساء المسجونات,1
يكافح غلام الدين ، البالغ من العمر سبعين عامًا ، من أجل إعالة زوجته المريضة. كل يوم عليه أن يمشي صعودًا إلى جولمارج في الصباح البارد لتوفير نزهة للسائحين الذين يزورون منتجع التزلج الشهير. إن سحب زلاجة شاقة مع وجود شخص يجلس عليها مهمة صعبة للغاية ، ولهذا السبب فإن ساحبي الزلاجة هم في الغالب من الشباب والأصحاء. لكن غلام الدين استثناء لأنه من بين عدد قليل جدًا من الذين يجرون الزلاجات من كبار السن,1
لصوص ، قتلة ، ناشطات ومعارضات نظام الرئيس الأسبق جمال عبد الناصر,1
بألوان نابضة بالحياة وخطوط عريضة تجسد شعور شخصياتها بالعزلة. يحكي هذا الفيلم قصة واحدة من أبرز الفنانات والناشطات العربيات على الإطلاق,1
في الثامن من فيفري سنة 1958 قصفت القوات الفرنسية قرية ساقية سيدي يوسف الواقعة على الحدود الجزائرية التونسية .مستعملة في ذلك أكثر من عشرين طنا من القنابل. تفاجأت فرنسا أن هذه الجريمة أسقطت الجمهورية الفرنسة الرابعة وسرعت في الجلاء التام على تونس ودَولت قضية تحرير الجزائر .في مجلس الأمن وجعلت فرنسا في عزلة دولية.  هذا الفليم سيعود بينا إلى هذه الأحداث ليحكي لنا عن حقبة مؤثرة في تاريخ  الصراع مع المستعمر الفرنسي لتونس والجزائر.,1
في غضون خمس سنوات فقط ، انتقلت سارة مارديني من سباحة سورية إلى لاجئة تقفز إلى البحر الأبيض المتوسط لتلحق بزورق في طريقه إلى أوروبا ، ثم إلى مساعدة إنسانية للاجئين في ليسفوس ، ولاحقا، إلى سجينة في سجن يوناني متهم بإدارة عملية تهريب. الفيلم يتابع كفاحها من أجل العدالة ورحلة اكتشاف الذات، ويصور زاوية جديدة للشتات السوري.,1
يروي الفيلم  حكايات من  مدينة  الموصل القديمة في زمن الحرب  من خلال  لوحات فنية  يرسمها لنا الفنان أشرف طه الذى فقد عائلته اثناء الحرب ونجا من وسط الركام . تسير هذه الحكايات  بالتوازي بين شخصيات الفيلم  معبّرة عن  الموصل عند السقوط والحرب والتحرير ..,1
كان ميثاق الحرابي نموذج عدالة انتقالية سابق لأوانه,1
