topic,count
فيلم أصحاب السيرك يحكي قصة سعيد مريم يونس سنوبي وسوينكا  خمس شبان تخرجوا من المدرسة الوطنية لفن السيرك وقرروا امتهان هدا الفن  في بلد لا تتوفر فيه البنيات التحتية الضرورية. يرصد الفيلم شغفهم بفن السيرك وكيف انهم ضحوا بكثير من الاشياء لكي يعيشوا من فنهم لتنظيم مهرجان الفطوار وهو مهرجان السيرك الدي ينظمونه كل سنة خلال شهر رمضان بالمجازر القديمة بالدار البيضاء بدون دعم يذكر.,1
"أن يكون الإنسان موهوبا في حياته وبرؤية اللامع الذي يرمق لون الحياة، بلون أجمل وصدى أكبر في الأفق فهذا يعني أن مساره طبيعي جدا ويختار وفق ما تمليه عليه نفسه وآماله في الحياة أن يصل إليه ، لكن الذي لا يبدو في مخيلة الإنسان هو تحول المسار بشكل مفاجئ عن سكته.... عن كل ألوان الحياة ألسابقة فهذا الأصعب... كيف يمكن تقبل مسار لم يكتب يوما ؟ ولم تتصوره مخيلة رياضيون كانوا على ميعاد مع النجومية ؟ 
الحياة بين المسارين هي الخط الرئيسي للفيلم يجسد محطات قصص إنسانية لرياضيين تألقوا فعبث بهم القدر قصص إنسانية تحكي محاولة الاندماج بين محطات الأمس المشرق والحاضر الصعب والمستقبل المجهول.",1
"""أمام زحام القاهرة الخانق، والشوارع المكدسة بالبشر والسيارات، أصبحت رؤية وسيلة النقل الجديدة "" الاسكوتر "" فى شوارع القاهرة أمراً عادياً، يستقلها الشباب والفتيات على السواء بمختلف طبقاتهم الاجتماعية .
الفيلم يستعرض حكايات ستة شخصيات مصرية مختلفة في الفئة العمرية والاجتماعية أقتنوا "" الاسكوتر "" وأصبح وسيلة نقلهم في مشاويرهم المختلفة. يغوص في زحام القاهرة وما ترتب عليه ويرصد بدايات ظهور "" الاسكوتر"" الذى يعد الشكل المطّور والأكثر شباباً من الدراجة البخارية، ثم يبدأ باستعراض حياة أبطالنا السته وكيف قرروا اقتناء ""الاسكوتر"" وما واجههم من صعوبات وكذلك ما حققه لهم من متعة و توفير في الجهد والوقت""",1
"قصص تسع شخصيات يعيشون في ثلاث دول مختلفة و يتكلمون أربع لغات مختلفة و لكن يجمعهم عامل واحد الا وهو العيش خلف جدران عازلة تقسم أوطانهم. 

سامية معلمة قبرصية \ تركية تسكن شمال نيقوسيا و في كل يوم تضطر لعبور المعابر الفاصلة بين شمال و جنوب قبرص عدة مرات لتصطحب أبنتها إلى المدرسة الأنجليزية و في كل مرة عليها أن تواجه نفس الإجراءات مع شرطة حدود الجانبين.هذا الوضع لم يكن قائماً عندما كانت هي نفسها طالبة و كانت تذهب إلى مدرستها في الجنوب قبل تقسيم وطنها إلى نصفين.
جوني هو ميكانيكي سيارات كانت ورشته في ذات البناية التي يسكن بها و يمتلكها بـ بيت لحم ، عندما أقامت إسرائيل الجدار العازل حول بيته خسر جوني العديد من زبائنه فلم يعد موقع الورشة مريحاً للكثير منهم مما اضطرره لتأجير ورشة في مكان آخر و اهدار الكثير من الوقت في التنقل  بين زبائنه و الورشتين القديمة و الجديدة.
فرانكي هو مصور فوترغرافي كاثوليكي شهد طفلاً بداية الصراع في مدينته بلفاست ، عندما كبر و تعلم التصوير وهب فنه لتسجيل الصراع و تصوير جدران مدينته الـ ٤٨. 
كلير هي صاحبة محل هدايا في بيت لحم ، لأن المبنى الذي به بيتها و المحل يواجه قبر رحيل و الذي يعد مزاراً دينيا، اقامت إسرائيل جدارا يحوط المبنى من ثلاث جهات مما يسبب خسارة مادية كبيرة لنشاطها التجاري اضافة إلى عزلها عن أصدقائها و جيرانها.
كريس هو موظف بروتوستانتي يسكن في الجانب الأخر من محل سكن فرانكي و يقطع الجدار الفاصل بين الجانبين فناء منزله الخلفي و كلما القى الصبية الكاثوليك بالزجاجات و الحجارة على الجانب البرووستانتي أصابت مسكن كريس الذي يرى أن الصراع في مدينته عو صراع سياسي و لكن السياسة كثيراً ما تختلط بالدين.
متري هو عامل فلسطيني أنفق كل مدخرات سنوات عمله لشراء أرض و بناء بيت لعائلته في بيت جالا ، في اعم ١٩٩٣ صادرت اسرائيل نصف الأرض لصنع نفق يصل بين المستوطنات و في ٢٠٠٧ حوطت النفق بجدار عال يبعد عن بيت متري ثلاثة أمتار فقط.
كوستاس هو أخصائي نفسي قبرصي",1
"يوناني ، عضو في فريق غناء مكون من قبارصة يونانيين و أتراك بهدف نشر السلام بين الطائفتين و بالرغم من أنه لايحمل أي ضغينة للطائفة الأخرى إلا أنه يشعر بغربة إذا ما زار شمال قبرص مع الفريق لإقامة حفل هناك فالأماكن التي كان مرتبطاً بها أثناء صغره تغير وضعها تماماً بعد ٤٠ سنة من تقسيم وطنه. 
سو، أبنة سامية لا تتحمل تعرضها لإجراءت التدقيق من قبل شرطة الحدود في كل مرة تذهب للقاء صديقاتها في الجنوب، فهذه الإجراءات تهز ثقتها في نفسها كمواطنة قبرصية.
تشيرنان هو صبي أيرلندي عمره ١٧ سنة ولد و تربى في بيت ملاصق لأول جدار بني في بلفاست ، الجانب الآخر من ذلك الجدار هو مزار سياحي هام بسبب الجداريات المرسومة عليه. تشيرنان يذهب للمرة الأولى على قديمه ليرى هذه الجداريات هو لم يفعل هذا من قبل لأنه تربى على الا يعبر أبداً للجانب الآجر من الجدار",1
"فيلم ""الاحتفال ذهابا وإيابا""،يرصد  طقوس الزواج والاحتفال بالمطلقة في المجتمع الصحراوي المغربي، ومن خلالهما إبراز المكانة المتميزة التي يوليها هذا المجتمع للمرأة. فإذا كان الزواج والطلاق يقفان على طرفي نقيض، اتصال وانفصال، فإنهما يصبان عند أهل الصحراء، في بوثقة واحدة عنوانها: تكريم المرأة، 
من هذا الباب يحكي الفيلم تفاصيل  الطلاق في المجتمع الصحراوي وباقي العادات المصاحبة في إطار من المودة والاحترام بين الرجل والمرأة.",1
"""كن أنت التغيير الذي تريده"" هكذا فكرت الطفلة ذات الستة أعوام وهي ترى طفلة معاقة غير قادرة على اللعب في مجتمع يكون مصير المعاق هو النبذ أو حتى الموت. ظل الحلم في عقل الطفلة لأكثر من ثلاثين عاما حتى قررت الاستقالة من عملها والتفرغ لإنقاذ المعاقين. يستعرض الفيلم جهود آنا موليل في تنزانيا في العمل الاجتماعي لمساعدة المحتاجين وذوي الاحتياجات الخاصة.",1
في قلب صحراء سيناء,1
نعايش أحد قبائل البدو في ليلة العيد. نستمع إلى أهازيجهم وحكاياتهم عن تقاليد البدو منذ القدم. نستمع إلى الشعر في المجلس البدوي بصحبة الأقارب والأحباب. ونعايش مزيجا من التراث والطبيعة البدوية على ألحان الآلات البدوية التراثية.,1
يدور الفيلم عن موسيقى الراي منذ نشأتها بين الغرب الجزائري وشرق المغرب إلى وصولها إلى العالمية مرورا بتطورات هذه الموسيقى ومضمونها وأهم روادها ومغنييها,1
سلسلة وثائقية من جزأين تتناول سيرة الرئيس المصري الأسبق محمد حسني مبارك في الفترة من 1928,1
رحلة ثقافية واجتماعية عبر التاريخ، للتعرف على مقاييس الجمال البشري في الحضارات والشعوب المختلف و لتكوين رؤية واضحة عن تاريخ مقاييس الجمال البشري عبر العصور.. ما هو مفهوم الجمال؟ وهل تغيرت مقاييس الجمال بتتظور الحياة؟ الفيلم يبحث عن إجابة بطريقة عميقة من خلال أراء الفلاسفة والمؤرخين و من خلال نماذج وأعمال فنية من ثقافات ومناطق وشعوب وحضارات مختلفة.,1
الفيلم يمزج بين الحاضر الذي تتجسد فيه قضية الصياد العراقي وبين الماضي الذي أدى بتراكم أحداث وسياسات دول الجوار، والحرب إلى تفاقم المشكلة لتصل إلى الطريق المسدود الذي هي عليه الآن. يعتمد الفيلم الجانب الاستقصائي الإنساني بتتبع حالات عدد من الصيادين وما حل بهم اليوم بفعل رداءة الوضع العام للصيد.,1
"نهى زايد، أم مصرية قررت ألا تحصر تربية أبنائها بين الفصول الدراسية ومناهج الكتب، بل رأت في الترحال المدرسة الحقيقية ،  فانطلقت بابنيها بين دروب الصحراء وجلسات السمر، يتعلمان من البدو أخلاقهم ومن الفلاحين صبرهم ومن العجائز حكمتهم. 
في هذا الفيلم، نرصد واحدة من رحلات ""نهى"" صحبة ابنيها إلى صحراء سيناء المصرية وجبالها، لنعايش واحدة من التجارب المثيرة في مدرسة الحياة",1
"في سابقة غير معهودة في الجزائر، احتلت إحدى الولايات الصحراوية  المرتبة الاولى وطنيا في انتاج البطاطس وقامت حتى  بعمليات التصدير على نطاق واسع، قبل المناطق التقليدية الشمالية المعروفة ببيئتها الخضراء ومناخها الممطر حيث السدود والمياه الجوفية التي لا تنقطع.
  هذا التحدي للبيئة الصحراوية بدا ناجحا رغم انها مناطق  قاحلة وجافة  تنعدم فيها الأمطار ناهيك عن انتشار الرمال والرياح الدائمة والجالبة للزوابع الرملية المختلفة، انها ظاهرة جديدة لم تكن مألوفة في تاريخ الصحراء.",1
"قطاف العسل ليس كطعمه ودونه شق الأنفس وبذل الأرواح. في النيبال، يتكبد قاطفو العسل من المزارعين مشقات عديدة ومخاطر تصل الى حد الموت أحيانا. مصدر الخطر لا في لسع النحل بل في السقوط دون الوصول إليه. إذ يبني النحل أقفاره على ارتفاعات شاهقة. 
يتابع الفيلم رحلة  يارا، والتي تذهب الى النيبال  بدعوة من صديق جدها للتعرف عن قرب على مغامرة البحث عن العسل الجبلي في جبال الهيملايا وتحديدا لدى قبلية الغروم في خوان بوخارا  ، وكيفية تشكيل فريق من الصيادين يذهبون معا في مهمة جلب العسل المستحيل.",1
"يمتلك الفنان ألان برجي مهارة عالية في العزف على عدد كبير من الآلات الشرقية والغربية، كما يمتاز ألان الصانع بشراء آلات قديمة غير صالحة للعزف ويقوم بإصلاحها في ورشته الخاصة، وله في حياته الشخصية تفاصيل مليئة بالمنمنمات الجميلة.
(أوركسترا في رجل) فيلم وثائقي فني يستعرض تجربة الفنان ألان الذي جمع بين فن العزف وحرفة التصنيع وروعة التصميم في منزله.",1
"فضّلت معظم قبائل الرُّحل التي أتت إلى الأناضول قبل حوالي ألف عام حياةَ الاستقرار على حياة الترحال، ولكن قبيلة ""صاري كتشلي"" مازالت مستمرة بنمط حياة الترحال حيث تقضي القبيلة أشهر الشتاء على شواطئ البحر المتوسط وأشهر الصيف في روابٍ ترتفع ألفي متر عن سطح البحر. أما في فصلي الخريف والربيع فترتحل القبيلة مع قطعان الماشية مسافة خمسمائة كيلومتر ذهاباً، وخمسمائة كيلومتر إياباً ما بين الموقعين.

يرافق الفيلم ثلاث أسر من قبيلة ""صاري كتشلي"" في حلّها وترحالها، في السهول والهضاب والجبال، لتنقل للمشاهد قصة آخر الرحّل في الأناضول.",1
"يروي فيلم ""صور بلا ظل"" قصة المصور الياباني روئيتشي هيروكاوا المولود عام 1943، تأثر هيروكاوا عندما كان شاباً بالفيلسوف اليهودي مارتن بوبر، الأمر الذي دفعه للسفر بعيداً للإقامة والعمل في ""الكيوبتسات"" التي أقامها اليهود على أرض فلسطين في الثلاثينيات.
الفيلم يسلط الضوء على وصول هيروكاوا إلى كيبوتس ""دالية"" في مرتفعات الجليل، ووقوع الحرب عام 1967 بعد أشهر من وصوله، الحرب التي أثارت عنده الكثير من الأسئلة، وخصوصاً قصة أكوام الحجارة المحاذية للكيبوتس التي تحيط بها أشجار الصبّار..
كانت هذه اللحظة بمثابة نقطة تحول في حياته، لأنه اكتشف أن الكيبوتس مقام على أراضي بيوت قرية ""دالية الروحة""، الأمر الذي دفع هيروكاوا للبحث عن القرى الفلسطينية المهجرّة وتصويرها وتوثيقها، ومن ثم كرّس حياته من أجل القضية الفلسطينية فيما بعد",1
"2011
يستعرض الفيلم مسيرة الرئيس المصري الاسبق محمد حسني مبارك في إطار تحليل الشخصية والسياقات التي أثرت فيها وتأثرت به 
كما يرصد الفيلم قصة صعود مبارك الي السلطة وسعيه لتثبيت أركان حكمه مع تحليل تصوراته ورؤاه التي أحاطت بسياساته وقراراته ، كما يبرز الفيلم سنوات مبارك الأخيرة في الحكم وحتي لحظة خلعه و تنحيه عن رئاسة مصر بعد ثورة 25 يناير 

أفضل موعد للعرض هو 11 فبراير وهو موعد تنحيه عن الرئاسة",1
فيلم وثائقي يروي لنا قصصاً واقعية عن الأشخاص المصابين بالمهق  بتنزانيا حيث يتعرض هؤلاء  إلى مطاردة رهيبة من طرف السّحرة والمشعوذين الذين يعتقدون أن اعضاء هؤلاء المصابين لها قوة سحرية وطبية تجلب الثروة والسلطة لمن  يمتلكها .,1
"فيلم ""نزيف الريف"" يسلط الضوء على استعمال الأسلحة الكيماوية من طرف الأسبان ضد المقاومة الريفية بزعامة الأمير عبد الكريم الخطابي في شمال المغرب وآثارها على الساكنة إلى يومنا هذا. يحاول الفلم إعادة تركيب بعض الأحداث التاريخية المرتبطة بهذه الفترة، وتوضيح السياقات التي أثرت فيها.",1
"بدأ المشوار الرياضي للحارس علي الحبسي في بلده الأمّ، عمان وهو في سنّ السابعة عشرة، ثم التحق بصفوف المنتخب الوطني العماني لفئة ما دون سن التاسعة عشرة، قبل أن يولي ""جون بارّيدج"" في العام 2001 اهتمامه به",1
"وقد كان الحبسي في ذلك الوقت يعمل رجل إطفاء في مطار مسقط الدولي. 
بعد أن خاض تجربة موسم كروي  بألوان نادي النّصر (دبي) في العام 2003، أمضى علي الحبسي عقدا مع نادٍ نرويجي ( لين أوسلو) حيث لعب في صفوفه لمدّة ثلاثة مواسم. كان أول عماني يخوض تجربة الاحتراف الدّولي في أوروبا، وقد تمّ اختياره ""أفضل حارس مرمى في الدوري النرويجي"" لعام 2004. 
في العام 2006، انتقل الحبسي إلى المملكة المتحدة ليلعب في الدوري الممتاز مع نادي بولتن واندررز في مواسم (2006",1
"2010) ومنه إلى نادي ويغن أثليتيك حيث فرض نفسه حارسا متخصّصا لا يُقهر في صدّ ركلات الجزاء.  ساهم علي في إحراز فريقه ويغن على ""كأس الاتحاد الانجليزي"" في موسم 2012",1
"2013.
هذا الفيلم هو ضمن سلسلة من أربعة حلقات عن لاعبي كرة القدم في أوروبا،  وقد صُوّر هذا الفيلم في بولتن و ويغن وفي مناطق أخرى من  مانشستر، و يلقي الضوء على جوانب من مسيرة علي الحبسي، كما يعرض لمحة عن حياته اليومية",1
"توصيل بنتيه إلى المدرسة، حضوره الصلاة في المسجد، تبادل الحديث مع أصدقائه في المنزل ولقائه بعض الطلبة العمانيين في أحد المطاعم.  إنّه ""بورتريه""  حميمي لأكثر لاعب عربي تعشقه الجماهير في المملكة المتحدة.",1
"تلتقط المصورة الفلسطينية نور الحلبي بعدستها مشاهد من النضال الذي تخوضه نسوة غزة في مسيرتهن المهنية ومحاولتهن لتحقيق أحلامهن بمستقبل أفضل.
نور التي دخلت عقدها الثالث ولدت وترعرعت في غزة، وتتطلع لاستكمال تعليمها في القاهرة، لكن إغلاق المعابر والحصار المفروض على القطاع يحول دون ذلك.
تعمل نور في مشروع لتدريب النسوة على التصوير الفوتوغرافي و السنيمائي. وفي إطار توثيقها لحياة النساء اليومية في غزة، تصور نور مسيرة الدكتورة منى كسكين وهي أول طبيبة متخصصة في جراحة المخ والأعصاب في غزة.
توثق نور تدمير منزل صديقتها هيفا فرج الله في خان يونس، وتصور مقاومتها للحصار الاسرائيلي وعزمها على مواصلة عملها في مجال الموسيقى رغم خسارتها لأحد أطرافها وضياع شبابها.",1
"بينما يحلم كل مريض بالشفاء،  يتخذ هؤلاء سبلا أخرى للإبقاء على مرضهم. فقد صارت العلة باب رزق. إذ يحتاج طلبة كلية الطب إلى المرضي الحقيقيون كحالات للدراسة بعيدًا عن المستشفيات، فتنشأ حالة من الاستغلال والمنفعة المتبادلة بين ‏
بين مرضي لا يجدون ما ينفقونه علي مرضهم وبين طلاب وأساتذة في حاجة إلى المرضى. فيصبح وظيفة أولئك المرضى هو إخضاع أجسادهم للدراسة وللفحص مقابل مبالغ مادية. 
يقوم الفيلم بالتعرف على هؤلاء المرضي وحيواتهم بين اللقاءات المباشرة، واستقصاء لما يحدث داخل الدروس الخصوصية التي يتلقاها طلاب الطب، كما يعرض أيضا وجهة النظر الأخري ‏عبر أساتذة الطب والمسئولون عن العملية التعليمية داخل كليات الطب",1
"الفيلم يحكي قصة مادلين ، فتاة فلسطينية تبلغ من العمر 14 عاما، حياتها تغيرت إلى الأبد بعد حادث  الهجوم الذي تعرض له والدها قبل عام من قبل زورق إسرائيلي في بحر غزة ، وأصيب في ساقه ، وفقد مركبة الكبيرة .         
الواقع الذي فرض على مادلين لتصبح المزود المالي الرئيسي للأسرة ، وأخذت مكانة والدها على قارب الصيد بشجاعة  ، و تصبح مزود المالية للأسرة وأول صيادة في غزة.",1
"ولبعث تراث بدوي من تراب الأرض.
مطربون وعازفون يقدمون التراث البدوي من الشعر والأهازيج التي تحفظ خصوصيتهم وتقاليدهم. وتقدمها لجمهور غير محدود بحدود جزيرتهم ولا بالحدود المصرية كذلك.",1
مجموعة بدوية اتخذت من مخلفات الحروب آلات يستخدمونها للعزف الموسيقي. فصار صندوق الذخيرة وجراكن الوقود مصدرا للألحان. في محاولة منهم لنفخ روح الحياة في أداوت الموت,1
يرجع بنا الفيلم إلى مرحلة افتقدناها جميعاً منذ زمن فات ، عمـران الذي يعيش في واحة سيوه بحكاياته الأسطورية ، وعـارفه بنت البقال التي تعيش في الإسكندرية بحكاياتها الواقعية ، يأخذوننا إلى هذا العالم بخيالاته وساحريته محاولين استرجاع هذا الزمن الجميل.,1
حياة ثلاثة فنانين سوريين مقيمين في لبنان  وذلك من خلال عملهم في مجال دبلجة المسلسلات التركية التي اجتاحت العالم العربي. من أين أتوا؟ و الى أين سيكملون رحلة نزوحهم مع كل تناقضاتهم الأجتماعية,1
الثقافية و السياسية؟  عروة كلثوم,1
رغد المخلوف,1
و خالد عمران,1
يعرفون بعضهم منذ أيام الدراسة في المعهد العالي للفنون في دمشق. يسكنون الآن في لبنان...تلاثة قصص,1
مرتبطة بالفن,1
الموسيقى,1
االنزوح,1
"و الحنين أو حب العودة أو الرفض الى الوطن الأم أو ...و بعض الكلام يبقى معلق...
كانوا رفاق في دمشق لكنهم التقوا مجددا في بيروت و الذي يجمعهم ليس فقط مكان العمل",1
بل المنفى,1
كونهم فنانين سوريين اضطروا للنزوح. الذي يجمعهم ليس فقط المكان بيروت,1
والتي يحاول كل واحد منهم التأقلم مع صعوبة الحياة فيها كسوريين بعيدين عن أهلهم و بلدهم,1
الذي يجمعهم هو الموضوع، الألم والغربة و الأزمة التي يمرون بها بالأخص أنها باتت طويلة و معقدة...متى العودة ؟ و هل ستكون ممكنة بعد كل هذا الغياب؟...هل سيرحلون مجددا الى منفى آخر,1
الى مدن الغرب الباردة؟,1
المرأة البحارة حلم تحقق في سلطنة عمان. نجمات الثريا يقتحمن ميادين رجالية، ويصارعن الأمواج العاتية مقتحمين عباب البحار على متن مركب شراعي قد يصبح في لحظة أسير العواصف والتيارات من خلال خوض المغامرة والمشاركة الفعالة في مشروع عمان للإبحار،كأول فريق عربي نسائي لرياضة الإبحار كسر حاجز العادات والتقاليد في دولة خليجية لها خصوصية في المحافظة والإلتزام بالتقاليد والدين.,1
يجسد الفيلم حياة الرئيس المصرى  محمد أنور السادات ، تلك الحياة المليئة بالتحولات الكبيرة منذ ولد طفلا فقيرا فى قريته الريفية عام 1918 وحتى وفاته الدرامية حين يتم إغتياله فى السادس من أكتوبر عام 1981 أثناء احتفاله بذكرى انتصاره العسكرى فى ذات اليوم من عام 1973 ، تلك الحياة التي أثارت الكثير من الجدل لرجل ترك بصماته على تاريخ مصر الحديث وساهم في التحولات الكبرى التى عاشتها المنطقة,1
)العقيد السراج.. رجل الرعب) وثائقي يتتبع حكاية ظهور وأفول هذه الشخصية الإشكالية. كما يتناول بالاستعراض الظروف السياسية التي أحاطت به في تلك الحقبة المفصلية من تاريخ سورية والمنطقة، حيث يُنسب للسراج أنه أول من بذر بذور الحكم البوليسي في سورية، وأنه أول من قام بمصادرة الحريات واغتيال ديموقراطية الحكم وملاحقة الناشطين والسياسيين المخالفين للتوجه السياسي أو المعارضين لنظام الحكم. وعلى الرغم من المد الجماهيري المؤيد للوحدة بين مصر وسورية آنذاك، فإن قبضة السراج الأمنية وجهاز المخابرات جعلا من تلك الحقبة لطخةً سوداء في التاريخ السياسي لسورية، الأمر الذي عجّل بحركة الانفصال وإجهاض تجربة الوحدة رداً على الهيمنة المصرية على الإقليم الشمالي (سورية) التي مهدت لضياع فرصة نجاح قيام كيان عربي.,1
فوق مصابهم,1
"الفلم هو عن ظاهرة عيد الكبير في المغرب ""عيد الأضحى"" فالعيد عيد، ولكن هذا الفلم سيسلط الضوء على تقاليد وعادات وأعراف وتصور ونظرة للجماعة وللمجال ولعلاقات التراتب وسلم القيم، ولنظام العائلة ،ونظام الأكل والشرب والهدية والعطاء...
 ويساعدنا في فهم نظام مجتمعنا الثقافي الخفي منه والظاهر،و يعرفنا بتنوعاته  بين مناطق الأمازيغ والمناطق الناطقة بالعربية والمناطق الناطقة بلهجات أخرى .. هناك حيث يتساكن المقدس والدنيوي ويتجسدان في لحظة لا ينفصل فيها الطقس الثابت بالقاعدة الدينية بالبحث عن لذة الدنيا ومتاعها الجميل.",1
يعرض الفيلم قصة حياة الشاعر الجزائري مفدي زكريا، وذلك بالتوثيق لجانبيها الشخصي والمتعلق بالثورة، وكلاهما تبحث حياته كونه شاعر عايش الثورة وناضل قلمه. بين مفدي زكريا الأديب والشاعر والثائر والصحافي، يبعث الفيلم الألحان في أبياته التي خلدت الثورة إذ يغنيه الجزائريون منذ أن خطه كل صباح نشيد الوطن فيلازم زكريا الجزائر.,1
