topic,count
"“la colmenita” is first children and youth theater company of cuba whose
objective is the promotion of human values through artistic creation by conveying a
solidarity message in every performance. the spirit of joy and hopes will be always
be reflected in the faces of the children and the audiences. the history of this
remarkable project",1
"its expansion to other countries and other interesting facts will
be narrated by its main characters.",1
grace is a woman of lebanese origin who lives in buenos aires. one day,1
her mother's aunt tells her a secret: mohammed,1
her father,1
grace's great,1
didn't die in argentina. he went back to lebanon,1
this documentary film tracks the course of this sport until europe,1
his homeland,1
abandoning the family he had built in the country. angry at his departure,1
everyone stopped communicating with him. grace,1
moved by that discovery,1
decides to investigate mohammed's life.,1
this documentary film traces and monitors the history,1
the origins,1
and the growth of the acrobatic teams’ exhibitions called “wlad hmad o mousa“ (children of h'mad  and moses). it also looks at the spiritual and the intellectual reasons that led the team to its emergence alluding to testimonies of old practitioners of those teams. furthermore,1
one for national and the second for the opposition during the election propaganda period.,1
film about lives  of  3 fishermen during their fishing trip in international waters,1
how they were kidnapped  and how they were suffering and their families during the kidnapping,1
marching styles and music. the history of mehter goes back to first turks,1
and his refusal to abandon the neutral stance adopted during the world war ii. he was known for his modesty,1
his support to his people before and after reaching power. his funeral was the largest in tunisia according to many tunisian historians.,1
its the story of a town experiencing a miserable reality in the 21st century in the grip of israeli occupation. surrounded by settlements whose inhabitants enjoy a wealthy life,1
the town is isolated from the spirit of modern life and sinks in desolation. jab el,1
dib: a town out of time.,1
four women from four different cities broke the rules and barriers of customs and traditions and decided to work in a field which is hard,1
different and unusual for women.,1
it is the first and the most ancient army band in the world history. they have been motivating the soldiers and break the resistance of enemy with their costumes,1
it has peaked in the ottoman era and therefore influenced some famous western compositors of that period,1
finally their joy after coming  back  home again .,1
the film reflects the rhythm of palestinian traditional story. it starts from a tradition to a custom,1
a traditional slang,1
style of music,1
an art,1
needlework and social behavior. it also portrays the folklore and the traditional songs in palestine,1
and process of weddings preparation and organization. it portrays the beautiful images of social solidarity and the social relationship between the palestinians. the film makes us see and feel the beauty of that scene that combines between palestinian slang and beauty of the place.,1
the film highlights the female figures charted a path for itself distinguishes it from others in the field to sing and celebrate,1
after it became bearish in form and substance,1
then the allied forces deposed him after one year in reign and  sent him to exile as a punishment for siding with the nationalists,1
one  of the last husseini beys  in tunisia. he reached the power in 1942,1
the film tells the story of mohamed moncef bey al,1
the expression of the best in moroccan culture.,1
how do children play,1
from various types,1
"social background and cultures.

however",1
can we discriminate between children when it comes to their laughter,1
"toys and games? 
we can discover through the determination and persistence of the children",1
the most powerful and beautiful message we can send,1
even to adults : despite everything,1
they still play,1
laugh and live.,1
al malhoun is a kind of popular poetry based on moroccan dialect,1
it’s origins date back to the almohad period. the similitude with andalusian poetry,1
as well as the fact that it’s based on traditional rhythms,1
"make of al malhoun an accessible songs that can be played by any artist.
the maloun songs are performed according to traditional pattern and men’s place in this art is central. however",1
women have made progressively their place in the malhoun world and are now poetess,1
singers and musicians. through this documentary,1
"we will go in a historical and cultural trip inside this traditional art.
the documentary introduces us in a world of magnificent metaphors and images that elevates the soul",1
"touches the heart and speaks to our imagination.
the malhoun becomes a universal language",1
pirated dvds and many other items. it is often susy with people who come from every destination. in the recent years,1
laptops,1
the film recounts a number of stories portraying different social and human aspects in the lives of palestinian militants’ wives whose griefs augment by the forced absence of their husbands from home. their sufferings grow even bigger when their husbands die as martyrs,1
the film deals with the different  recitations  of the holy quran during an extended  history of performance attitudes. it joins  the professional reciters in their journey with the holy  quran from  amateurism to professionalism. a scientific historical study that  covers a long period from the old tracks to the age of new media.,1
diplomatic relations with 177 countries around the world including even some of the arab and islamic world.,1
the image of the arab women is often presented in a typical way or emphasized way or finally in a touristic way as a sort of advertisement to the country she belongs to. she is the standard indicating the success of the equality between man and woman in that country. because of the stereotyping,1
it is difficult to present the syrian women in a society that demands her standardization. wafaa,1
dwidad,1
azza and hiballah,1
each one tries,1
in her own way,1
to step out from this stereotyped image.,1
syrian workers,1
a long history of domination,1
building the land since ever,1
moving with their bricks and workshops to lebanon since a very long time while crossing the attached valleys without being anything but a story of love and human communication that save the earth from destruction and the intimate relations from vanishing.,1
the film revolves in two parts on the biography of the martyr batal ahmed abdel aziz in terms of his childhood and strict upbringing military and include it in the army and death and see the events of his trip to palestine as the first egyptian volunteers in palestine war and that the paths of resistance to the military in the palestinian front systems during built the zionist occupation also achieved victories solemn in that period .,1
in an isolated village close to moroccan algerian border called “ merzouga” the film follows up some characters who are looking for fossils and trilobites which are a unique group of creatures that evolved in the ancient seas long before the dinosaurs ruled the earth. these people live from this commerce and the film is a journey around this region rich with natural landscape and social and historical characteristics.,1
the film displays the japanese red army organization to the palestinian cause link,1
since its inception two and even dissolved,1
and the relationship that linked the organization the popular front for the liberation of palestine and the operations carried out by the organization in concert with the front,1
specifically the process of lod airport in 1972 that resulted in the capture kozo okamoto,1
struggles and conflicts,1
the spiritual leaders of a billion catholics worldwide,1
the film is about ‘derb ghallef’ the iconic permanent market in the city of casablanca. this is a places in morocco where people come to buy many things such as smart phones,1
which have been steadfast and present through the ages.,1
founded art and culture that takes roots in the civilization of andalusia and in the musical heritage left by the arabs in the iberian peninsula. since then,1
this art has traveled across the centuries and mixed with different cultures and arts to reach what it is today,1
a unique style of music,1
singing and dancing that attracts professionals,1
amateurs and fans from all over the world. there is a close relationship and points of clear similarities between flamenco and arab civilization,1
not only from a historical and musical perspective,1
but even emotionally. when listening to flamenco,1
one can feel these arabic and oriental prints,1
the film revolves around pope shenouda in the 1970s and the political state of the chtistians at that time. it also mirrors the conflict that was dominant in the 1970s between the late president anwar elsadat and pope shenouda. the religious turbulence that took place in those years and pope shenpuda's role in those years whether positive or negative. pope shenouda in both reigns,1
art and spiritual power.  popes,1
the late president sadat and the present president mubarak. the christians in the 1970s till now and...the mystery of pope shenouda.,1
this documentary discusses the idea of finding more developed ways to make learning arabic more enjoyable and disseminate it between the immigrant children in the west,1
and to create a common ground of human values which encourages brotherhood,1
love and equality. this is done through “the future choir” based in france that uses music,1
nasheeds and video clips as an entrance to reach their goals. the film also aims to show the important role of organisations,1
communities and families and the support they give to their children to preserve their identity from fading away without isolation from their society.,1
vatican,1
it’s one word that has many meanings and many roles. it means religion,1
one of elements of the organization,1
and the circumstances of his trial and imprisonment,1
to come out in 1985 and moved to lebanon to live free until the year 1997 to be jailed for three years after the guys with him on charges of illegal entry to lebanon and then obtain political asylum. at the same time we follow the story of vusako shigenobu organized institution which was required internationally since 1974 and hidden for 25 years,1
"a theater director forms a performance team which includes mute boys and girls as dancers. these dancers are trained to perform dances accompanied with music they cannot hear. it is an attempt to bridge the gap between mute and ordinary people. this team and its shows enabled those boys and girls to overcome their isolation and
reintegrate in the wider society.",1
and memories.,1
documentary elucidates different types of egyptian weddings. through interviews with singers,1
photographers and organizers of different types of weddings in addition to psychology specialists and shooting all these types of weddings from preparation to the terminus,1
we can deduce similarities and differences among them to clarify that the wedding has multiple forms in the egyptian society but at the end the intent is the joy.,1
a man of krmkul a tale lives of the sudanese writer tayeb salih,1
"who ascended the arab novel to the global space ....
the film enters the world of novelist tayeb salih bchkhos and neutralize and mating between autobiography and transport stations in many capitals and in his life",1
starting from krmkul to khartoum and arab capitals and cities and ending in london in which he lived and died in the country die from the cold hatanha he said.,1
a student in international relations discovers medieval diplomatic letters that help her build a new perspective about the history of the mediterranian. those letters have been sent between christian and muslim rulers between the thirteenth and fifteenth century and are still conserved in the archive of the crown of aragon in spain. what is the content of the letters? where does its importance lie? the scent of friendship is a travel in the past for a better understanding of the present.,1
addresses the film about the life of a simple man decided to help the poor and needy through the means of a simple some might consider not amount to the values of assistance and provide a better life for some of the poor.,1
and her daughter mae and her life in the shadow of her mother. she now lives in japan and is following her mother's struggle and defend after being convicted to 20 years,1
cyprus became nowadays the destination of many lebanese couples who wish to contract a civil marriage. the film relates the experiences of 4 couples married or getting married in cyprus.,1
"""alienation of jerusalem” “al taghriba al makdissia” is a documentary film presents the suffering of the jerusalemites in four axis. these axis are is the demolition of houses",1
the right of residencies and reunification,1
requisition and confiscation,1
and the taxation. the main goals of this policy are uprooting the jerusalemites from their city and impose a policy of collective punishment through the imposition of various taxes. in addition,1
to isolate them economically and the confiscate their homes and land as well as withdraw their identity. the israeli authority aims to increase the number jewish population at the expense of the palestine's presence in east jerusalem.,1
the film tells the story of a poor egyptian family who makes hand,1
made carpet. the camera tries to capture the difficult conditions under which this family works and showcases the negligence of official protection of state services.,1
houses,1
and the ways and means of their judaization are different from city to another. the ways of the palestinian resistance are different and there are a lot of resistance stories but all these stories at the end aim to prevent the judaization of their cities,1
nasrah,1
and al,1
vasslliou,1
gassor,1
abd el aziz,1
wahib and others of those creators and artists of afiche (film posters) will never have what they are really worthy of,1
when it comes to documenting or archiving them and their work,1
"though their outstanding position in this branch of art. this film ""affiche world"" tries to light at least one candle that would be a beginning of a new research topic and an end to marginalization.",1
the walls of beirut can talk,1
they tell the story of the city and its habitants. the words and drawings on the walls unveil the hidden sides of the city and the feeling of the people living in it. these words and drawings make a new memory for the city and redraw its internal borders.,1
"the film ""souls without price"" narrates the story of quarries workers in menya city",1
how they work in the harsh unhumanitarian circumstances and instead of improving the living of these workers,1
working in the quarry mines becomes the root of tragedy and accidents that cause death and serious deseases because of lack of security and means of production.,1
ebru,1
which is known as marbling (or water marbling) in the west,1
was introduced to europe under the name “turkish paper” in the 17th century. ebru has been widely used in book binding as well as stationery and bordering for calligraphy in turkey. as the art of calligraphy became more and more popular in the workshops,1
worthiness of this patterned paper also increased significantly to such an extent that it was started to be framed.,1
the film focuses on the resistance of people in the 48 territories in palestine  against the judaization of their cities. the cities the film focuses on are jaffa,1
haifa,1
and depends on the superficial lyrics and rhythms quick and composed limited creativity,1
are taken as captives sentenced to life or pursued as fugitives by the forces of occupation. those women are then compelled to take decisive decisions and assume colossal responsibilities. taking into account the legacy of the conflict,1
south africans are facing other problems such as unemployment,1
and the weakness of primitive transportation,1
a dealer,1
a painter and head of a musical band. the film travels across acre,1
especially the old city,1
to tell us about it and the situation in that area of the world. the final message in the film shows palestinian people steadfastness in the old town of acre,1
and the resistance of all judaization kinds.,1
sudan where:,1
film deals with sudan where the factors of historical,1
social and political effects that have prevented the merger of the north and the south in the cultural and social unit mtardha geographically to the south,1
as before entering the muhammad ali pasha to sudan in 1821. and analyzes and investigation enclosed areas enacted by the british laws during the period of their rule and that made the south and some other areas isolated from the north and is the essential thing that fanned the flames of existing conflicts differences in ethnic,1
the film narrates the stories of four palestinians from acre. they have different occupations,1
coupled with a weak development,1
education and so on,1
down to the state of war that exacerbated the feeling the difference that led to self..... sudan,1
determination:,1
film deals with sudan determination of the comprehensive peace agreement between the sudanese government and the splm for the liberation of sudan,1
led by the late dr. john garang,1
which was signed in nairobi,1
in 2005. which was read on two levels: the first is to stop the ongoing war twenty years and brought the peace,1
a hunter,1
so they try to do any kind of activities that make them forget their pain and feel a bit of happiness. the ends with the integration of the kids’ thought when they realize that the idea of peace with israel is impossible and totally rejected.,1
the story of how islam entered china is essentially about an encounter between two great civilizations,1
rivers that flow through the house,1
and how the chinese in early china adopted and adapted the islamic faith into their lifestyles,1
habits without compromising the 5 pillars of faith.   through this approach,1
we hope to have a better understanding of why and how islam continues to be practiced in china.,1
in my city,1
you’ll find,1
a snake that doesn't harm the household,1
a plate of food that can feed thirty people,1
welcoming doors that are open throughout the day and night,1
a large damascene house that was erased by a street,1
one of them lives in gaza strip and the other one lives in hebron. each one of them tells the stories of his daily life in specific details and some of there memories which stayed in their minds because of the occupation.  both kids live a miserable life,1
and an old grandfather obsessed with the laws of requisition. “it has been told...” that’s how each story beings as grandparents pass them down to their grandchildren. these were the stories that the damascenes believed in. however,1
they got lost with time. within the old city,1
many of the old quarters have been changed and disfigured leaving these stories without a home.,1
this film shed the light on the longest journey in the history on horse,1
and the first one in the contemporary age from the east to the west in order to get to know it well and initiate a useful dialogue with it without any stereotypes and prejudices. a moderate dialogue that refuses the idea of refusing the west and hating it,1
and even being astonished by the western culture,1
blindly imitating it.,1
this film focuses on the daily life of two palestinian kids,1
and the second is that they ptgueninha for the two systems to one country,1
two constitutions,1
on the basis of power,1
asian and african origins.,1
the film talks about “balconies” and their different meanings and forms in egypt throughout history,1
places,1
times and different functions of life. it is a journey of a college student and photographer through the different streets and lanes of egypt trying to find the different forms of balconies. through his journey,1
he will try to find answers to many questions such as: are the owners holds similar figures with their balconies? are balconies could develop a vision of social changes,1
political and cultural economies in egypt?,1
history is part of the identity of any country as it fashions the people’s behaviour and ‎character. the present documentary mirrors the story of one of the youngest peoples living in one ‎of the smallest islands.‎ yet,1
this people’s history is one of the oldest,1
full of events and landmarks of a variety of ‎civilisations.‎ trough this film we look at the distinguishing nature of the comoros culture which ‎consists of a mixture of nationalities and costumes of arab,1
it is one of god’s paradise on earth with magnificent landscape and very fruitful nature. thanks to it’s beauty and diversity,1
sharing protocols,1
comores isles is one of best tourist destinations in africa and the world. in addition to its distinctive tropical climate,1
this land is characterized by its rare flowers of different kinds most of them are exported abroad to make some of the world’s best perfumes and pharmaceutical products. the present documentary shows the beauty of these unique islands as well as the activity of extracting some of the finest perfumes from beautiful flowers,1
an activity which represents one of the country’s major sources of income.,1
the film speaks about the koranic schools in egypt,1
and its significant role in the soociety. the koranic schools are an important educational,1
literary and social phenomenon. these koranic schools teach kids the correct arabic language,1
the principles of mathematics and the koran. the film presents details of the educational process in the koranic schools,1
and a description of these koranic schools,1
invasion and occupation during the last five decades.,1
and how is the life of the people and their steadfastness and resistance in that villages that have suffered so much from wars,1
"a documentary film tells the story of the lebanese villages planted on the borders with ""israel"" from naqoura marine to shebaa and kfar shuba hills",1
al jarr al ladoud (the hostile neighbor),1
wealth sharing,1
security and military arrangements devoted detachable to the unit account,1
so that the right of self,1
determination,1
southerners,1
who will exercise through a referendum in january 2011 m,1
against the backdrop of social disharmony,1
long war,1
will lead,1
the film highlights on tuti island,1
which is located in the nile river in the heart of the sudanese capital. a tribe called almahs arrived and settled on the island in the sixteenth century,1
then a small group moved to the other side of the nile to form the nucleus of the capital modern sudan,1
khartoum. the people in the island love their home so much,1
they defended their lands many times against floods and refused leaving it. also they are known of strong social relationship and rare culture environment. by the end of the film we discuss  serious attempts to change tuti completely and build a  new modern and investment island.,1
the film narrates the story of three women living on the margin of life and they have been trafficked and sold by their closest people. it reviews the results of their harsh experience which they lived. with the illumination on the social environment which surround them with suspicion and preconceptions,1
without thinking for a moment that at the first place,1
these three women are victims. and with some real understanding and sympathy they can mend their state and return normally to their society.,1
china and the arab world,1
nadeem had been associated with the urabi revolt in the latenineteenth century. this film sheds light on the unkown life of this character and its role in the urabi movement.,1
the film deals with the topic from social,1
who dedicated his life to search for the real meaning of religion. he studied all the translated verions of the qur'an done by the catholic church and the orientalists,1
and arabs,1
resists nowadays amid all the facets of modernity,1
its aramaic language suffers the threat of vanishing.,1
confusion,1
doubt,1
fear and faith,1
this is the story of hamza roberto piccardo,1
an italian muslim,1
but he found it different and out of the original text. therefore,1
greek,1
he decided to translate the significances of quran for all the italian speakers.,1
their passion for football stems from their love to their neighborhood. the experience of the female national palestinian team members is such a special one. the palestinian woman has always shown a firm resistance to occupation,1
"hence the initiative of the female players to boost female football in palestine amidst a critical political situation. 
this documentary tracks the story of female football in occupied palestinian territories through unique stories told by some team members .",1
a documentary film speaks about armies of human attacking the desert almost 150 kilometers north east al’ebadiah,1
a village in nile river state,1
looking for gold. by the end of 2006,1
some residents of al’ebadiah found gold coincidently nearby there city. as a result,1
the area became a preferable destination for many people who looks for gold.,1
romans,1
influenced by many civilizations,1
abdullah al,1
reema nasser tarazi is not only one of the most influential political forces in palestine,1
civilizational,1
historical and political perspectives.,1
green mountain area in the east of libya,1
famous of the beauty of nature and most beautiful ancient greek cities in the world. an area that represents a different face of libya,1
a country highlighted through the image of muammar gaddafi's barren and strange. the film narrates the story of this area since the first human being in africa in the caves until italian colonization and the state of gaddafi.,1
kırkpınar oil,1
wrestling tournament,1
with its 650 years old history is the oldest wrestling contest of turkey both traditionally and as a sport event. every year is like a carnival which becomes the stage for great struggles. wrestlers prepare themselves for this major event for the whole year. this documentary presents this huge contest through the eyes of two wrestlers won in last five years. it shows the wrestlers stories of success and failure as well as the most emotional moments of their experience narrated with strong visuals. the film ends with a strong sensational ending.,1
but one of its most prolific composers her songs document the violence against the palestinian people and express their deepest longings and determination for justice and peace.,1
50 kilometers from the capital damascus. the village,1
"a part of the musical heritage from the andalus culture is the granada music.
granada music refers to a variety of moroccan music which goes back to the golden age of al andalous.
this type of music has grown in granada which is considered as the last bastion of the muslim’s in al andalous. the syllabical singing whose nobody is set and predetermined is a sum up of all the methods",1
gathered from the 15th century meaning before the escape of the “bani ahmar” from granada. if cordoba,1
granada and seville all shared in boost of the andalus music,1
"granada was at the brad of the movement to spread the “naouba” as it was conserved through centuries beginning from zyriab and ibn baja
the group “moussilia” from oujda has dedicated itself to the spreading of this music throughout morocco.
through this documentary we will shows how granada is considered as an ancestral art which contributes to cultural wealth of the western mediterranean basin.",1
after more than 2000 years,1
the aramaic language spoken by jesus christ,1
survives in the village of maaloula in syria. both christian and muslim villagers in maaloula and the two villages of bakhaa and jebadine,1
speak aramaic. maaloula is a small village located in the qalamoun chain of mountains,1
this is a documentary about the history of collecting & writing the holy quran . the film takes us through the journey of collecting and writing the holy quran from beginning to the end,1
how was it protected and kept away from any change and the way and tools of writing in the age of the prophet mohamed may peace be upon him. it also go through the stages that holy quran went through and the new ways of printing as well,1
until we got it in our time.,1
ashab,1
“waqf culture” documentary introduces to the audience the concept of “waqf” and its culture in turkey in two episodes. it aims to mention both the historical point of view and events of today concerning the waqf culture. the speakers will give information about the historical and islamic background of this culture and investigates this concept through endowments of waqfs,1
monuments,1
travel books and other sources. they also will enriche the investigation with the several figures of foundations or individuals which represent today’s charitable acts. as a consequence the waqfs are considered to be an islamic based act which is developed and become prevalent in the ottoman period which is in turn inherited to turkey as a culture.,1
the documentary aims to speak about the life,1
poetry and other works of mawlana jalal al din rumi. in order to portary his life,1
we used dramatization techniques to show the important figures of his life and his relation with them. miniatures,1
calligraphies and whirling dervish are used to enrich the visual narration. besides,1
interviews were used to give opinion to the audience from rumi experts.,1
ı kehf documentary narrates the story of seven young men who escaped from a cruel ruler and resort to a cave when they remained dormant for many years. they returned to the city they used to live in after they woke up but the city was not as they left it. the story holds many important value and moral teachings.,1
the film relives tragic stories of suffering of about a hundred palestinians were transferred to brazil to put an end to their suffering as refugees in camps on the iraqi,1
with tightening the siege on jerusalem,1
and isolating it from the surrounding palestinian cities,1
a law order was issued in 2002 to freeze the reunification of palestinian families in jerusalem,1
which means more tightening on the holy city and unloading of the palestinian population. these practices lead to a state of suffocation,1
isolation and fear of losing of the residence and properties in the city،  and also affects negatively marriages. an israeli decision use issued to prevent the reunification of spouses of palestinians in jerusalem. as a result,1
most of families now prefer a marriage breached under the identity of jerusalem blue card for their sons. under that cruel law,1
jerusalem is still exposed to more social isolation and disengages itself from its palestinian surroundings.,1
ismail alazhari was born in the early twentieth century to make the independence of sudan his greatest concern. alazhari witnessed many great events in the history of sudan and pledged to expel the occupation from the sudanese territory. he is considered as the leader of democracy in sudan and he thinks that the solution to the problems of democracy is providing more democracy. you can’t mention the contemporary history of sudan with mentioning the name of alazhari.,1
face at a carnival that never misses a year.,1
"hared"" which is the local name for the parrot fish.  in the mist of this ceremony is a variety of cultural and social traditions that continue for a number of days until the two flocks meet face",1
"calling it ""a gift from god"" lunching with it a celebration for the season of ""al",1
people from all over the saudi islands of farasan flock to the cost to great this guest of honor,1
jordanian,1
syrian border,1
however their experience in brazil has not been better than that of the refugee camps.,1
the name of the movie was derived from the art of meshing,1
a highly detailed main element of islamic art.  meshing creates an aesthetically exceptional space for art work where most islamic art works were beautified with meshing. the art of islamic meshes,1
islamic architecture sheds the light on the secrets of the workmanship of islamic architecture with great detail.  it tells the story of its originality and its constant renewal and unveils its aesthetic and cultural components,1
its diversity and prevalence,1
as well as various production mechanisms.,1
inside the walls” tells the story of akko city during ramadan sacred month,1
and how the city preserved its identity and its palestinian traditions throughout decades in spite of the israeli attempts to destroy it.,1
an island in saudi arabia,1
due to it's isolated geographical location,1
"the people got creative in finding celebrations in many seasons to bring joy and happiness to their life. ""al",1
"hared"" is one of the most festive celebrations at this island. as the month of april approaches every year",1
two unique events take place. flocks of a mysterious fish,1
known as the parrot fish,1
migrates from the arabic sea and the india ocean into the shallow costs of the red sea. meanwhile,1
flamenco is a well,1
socially and culturally have been formed from their moving environment.,1
economically,1
and he is like sameh was doing everything he has to get his poster wherever and whatever the cost.,1
in his mid,1
thirties,1
he lost everything in the quest for the acquisition original old posters,1
and he aspires to establish a gallery documenting the history of egyptian cinema through his posters. about lebanese aboudi,1
when he was young,1
his love for cinema made him keep the hall entry tickets for each film attended,1
and painted on small papers his thoughts about every movie he watched,1
and increased attachment to the cinema and of collecting posters when they closed down cinemas in beirut in the eighties as a result of war,1
the film shows the love of the mountains and climbing,1
egyptian sameh has loved cinema since his childhood where he was going to cinemas with his father,1
moroccan bushra,1
and lebanese bassam,1
their love of mountains started since the days of the first youth,1
and similar motivated and experience at both,1
the hobby began camping trips in nature,1
especially mountains,1
then climbing mountains became irreplaceable passion. bushra has begun climb the most famous seven summits in the world,1
the highest peak on every continent,1
and today,1
the film combines two characters alike in passion for old film poster,1
in order to to reveal the contradictions and decadences of the egyptian cinema empire.,1
they have to face hunger,1
the divorced mother with two young kids worked as a translator with foreign press. many other translators and journalists were killed in that time,1
being observed as traitors. now,1
abass works as a bicycle barber and his dream is to become hollywood actor and director,1
and alla’s dream is to find a stable job which will help her save money for her kids university education,1
both of them dreams about going back to iraq.,1
the film  is a touchy story about  the  dreams of the two sudanese youth,1
fatma and ahmed,1
who volunteer in helping  street children to reunite with their families. the children are usually coming from the poorest families and broken homes. in order to survive the severe streets of khartum,1
rape,1
working harder on improving their financial conditions and studying is the best way to make their dreams come true.,1
fiscal and sexual abuse,1
drugs and crimes. fatma and ahmed bond with the children beautifully and the film shows their personal experiences in leading the process of the street children family reunion. the children’s dreams became fatme’s and ahmed’s dream.,1
the film is a story about two moroccan youth,1
iman and arabi  who live in tanga town,1
on the moroccan side of  gibraltar strait,1
just 35 km away from spain. their dream is to go to europe,1
find jobs and support their families in morocco. after many legal and illegal attempts to emigrate,1
they both realize that staying in their homeland,1
and bassam has retired life of noise in cities and lived with his dog in the mountains,1
and blended with nature,1
he interested to live quietly and meditating in the purity and beauty of the universe and of life. his goal now fulfill his dream of climbing the highest summit in the world (everest),1
the first revolution was in the fifties of the last century when people struggled for development and were awarded with mastery…and the second is the beginning of the new millennium when the egyptians decided to protest,1
it continued its role and followed the same path it used to during the ottoman reign. it struggled to remain the most important islamic institution despite the obstacles and various difficulties it faced. yet,1
restrictions were imposed,1
and it taught only islamic sciences and arabic language.,1
this part tackles the story of the revolutionaries and the reformists whom al azhar gave birth to. revolutionists that played a crucial role in protecting their country and reformists who had in mind ideas to develop al azhar,1
its techniques and its methods of teaching,1
such as sheikh mohamed abdo and many alike.,1
time goes by…now,1
azhar has undergone two revolutions that influenced its history and enriched it,1
at this point azhar resurrected to stand side by side with the people,1
and make every day in training to achieve this dream.,1
and started its quest of self determination once more.,1
