topic,count
"will you stay”.     

today",1
90 years passed since the exchange and most of those who undergo compulsory migration died. a few last ones whose ages are almost more than 100,1
he grows up in a poor family where he fought for having a proper education. the music was the reason for his survival from living as a criminal like a lot of children of his age who shared same circumstances. bosco established an organization to serve the underprivileged children in uganda,1
traumatic and orphans. draphroz the women who lost her kids and husband in the war decided to gather all the orphans and widows on her home to form an organization where she can help those who lost everything but her important role was to be the mother of all the surrounding community. nobody from the survivals forget the dead or the missed people but they got a new hope that form a new life for them darphroz became one of the figure in the modern rwandan society.,1
the genocidal war of rwanda left a lot of homicidal,1
but he started his ambitious projects in an enviroment deserves care. few years later,1
in the maasai community the fate of the disadvantage is ostracism,1
"or death 
with dream in her mind for more than thirty years",1
to decide to resign from her job and give all time to save the disabled,1
he has the dream to change his world,1
he grew in massai village and travelled to ireland for education. he studied ophthalmology,1
on the day of the introduction of the personal status code,1
then he decided to study social development. some people get astonished from returning to the poor harsh massain life,1
the massian villages teems with different types of life. he created projects for pure water,1
a teacher who left the governmental work to start his project where he can give his full efforts caring for the education and health of the women and children in the ghanaian community his friend believed in his dream and they united their thoughts and formed an organization that succeeded in affecting the fishermen society in a short time where the children slavery were wide spread. they could widely end it in ghana and rescue hundreds of the kids from slavery and give them a chance to join the educational path.,1
electricity,1
but this time she would stay until the end of her life.,1
dairies and ect.. the maisains people care for women and kids education,1
and a lot of crafts flourished because of electricity. now the massiains can use internet and whats app . martin really changes the world¬,1
he was one of the street children who fight for educating himself and to be a part of his ghanaian society he formed an organization to look after the street children because the thing changed him in his childhood from being a vagrant to an educated kid was the visual arts. so he created an organization that attracts children through visual arts,1
drawing,1
and playing. efforts that were recognized by the international community and a lot of universities send their trainers to the center carrying the modern culture for the young generation.,1
their children and grandchildren still visiting ancestral lands to find a trace of their  relatives,1
"friends.    

the program will focus to the stories to whom personally experienced the exchange and the lives of their children and grandchildren from both sides (nations).",1
social networks created a whole new parallel world that has its unique idols and trends,1
arafat and medina ) and the celebration of their retum to tripoli,1
eid is one of the most important religious occasions in the muslim world. a yearly feast and a chance for muslims to revive the principles of compassion,1
charity and happiness. another segment of society finds the feast as an opportunity to make extra money through small enterprises associated with the eid festivities and activities. the film sheds a light the magician and fire juggler.,1
this film traces the experiences of man and woman from tripoli in lebanon who got visa for haj,1
we will follow them in their preparation,1
their itinerary in the saudi arabia ( jeddah,1
mecca,1
mina,1
these two person are not from the same family,1
"history and nature of the iraqi land and the iraqi arab. ""maqam holder"" is a documentary introducing the beauty of iraqi maqam in terms of origins and artistic composition",1
the destiny regroup them after refusing visa for their conjoins,1
in tanzania,1
persons with albinism are victims of a macabre hunt ordered by the wizards of east africa,1
"the ""mgangas""",1
they decreed that the blood,1
skin,1
"hair and the body parts of albinos bring wealth and power to those who own them.
today",1
and detailing the experiences of the most important pioneers of this art.this film is an attempt to define the art and its authenticity for the viewer through a historical review of the art of iraqi maqam by specialists who talk about the developments and artistic musical characteristics experienced by the iraqi maqam.. it will also feature interviews with people considered pillars of this art while speaking about their personal experience and the history and future of this art.. in addition to the interventions of the maqam singer and specialist guests in a serious attempt to prevent the extinction of this art as stated in the report of unesco,1
providing a unique model that reflects the status,1
a world that gave everyone the chance to express themselves without limits. social media recently became of great importance in communication,1
east of the peaks of the high atlas,1
marketing and self,1
expression. nobody in the past ever thought that social networks will be that important to us. the movie monitors the phenomenon of huge increase of the role of social networks in our lives,1
how they changed us socially & psychologically,1
and how they created a new reality,1
as she would soon return to her homeland after the return of sultan mohammed v from exile,1
as well as the implications of all the previous.,1
"the last nomadic
the children of nomads in the south",1
built their tent,1
iraq is characterized by the art of maqam,1
school to fight school wastage who suffer from it,1
to be one of the main reasons at the beginning of the demise of stability and migratory phenomenon.,1
between the two shores of the straits of gibraltar clandestine african immigration and the history of andalusia come together. both are forgotten,1
and for each one there is a different spain,1
a spain that lies about them and another spain that marginalises them. in between is the sea of forgotten memories. the north shore,1
the south shore. the south shore,1
the north shore.,1
in addition to establishing a camping center for visitors.,1
and receiving visitors. their story narrates an inspiring journey of survival and change,1
landmarks of documentary cinema in egypt and sudan from the early 1900s to the 1970s,1
and now the team gets to participate in international championships,1
"the"" daech years"" from 2011 to 2017. it will be constructed in three parts: three periods of time and three chapters of the history of feurat and iraq. always with the same principle: personal storytelling is more significant",1
"the film continues the story and
looks at the more recent history of the country",1
then a web series on the arte website,1
albert londres 2019 award),1
and encounters from baghdad to fallujah through his french life in nanterre. after being adapted into a book (le parfum d'irak,1
family stories,1
000 messages about daily life,1
the film revolves around the process of carrying out the transfer of 25,1
"000 falasha jews to palestine.
as the most daring",1
complex and longest,1
running mossad operation,1
it highlights the israeli camouflage tricks on the sudanese by renting arousa resort on the red sea as a tourist resort and turning it into a take,1
off centre for (17) planes and several ship trips to end in tel aviv successfully,1
but it blew up the political arena in sudan,1
the operation was one of the causes of the popular revolution against president nimeiri in the same year. the film also highlights,1
through the testimonies of the participants,1
the stages of the operation,1
each personal anecdote referring to a critical fact in iraqi political life. through the eyes of a child,1
and that shade the light on the team and little dream grow up,1
"the film tells a success story of the unique sudanese band  ""salut ya lbnut"" band",1
and although it was not easy at its beginning,1
a successful kuwaiti women's singing group,1
which relied on the efforts of women who mastered  singing and performing music,1
overcoming all difficulties,1
"we get to know ""naya""",1
the first female vocal and musical group in jordan.,1
the passion for cinema leads a sudanese director and an actor to buy a caravan to drive it through the remote sudanese villages to show films to the people there.,1
through a group of dramatic lines of a group of women belonging to different age groups,1
we learn about the village of umoja in kenya,1
in which men are forbidden to live,1
and where women fleeing humiliating and violent practices against women live there to escape men’s hell and the outdated traditions that establish violence against women and learn about the privacy of this experience and how it succeeded and inspired other similar experiences,1
five characters from outside cairo live in motel ( hostel )  in the center of the country in cairo,1
over time forma relationship with each other and with the owner of the pension and with the hostel that turns into their permanent residence in cairo the film monitors the relationship of the expatriate human in a place where he lives somewhere,1
from the beautiful moroccan city of salé,1
the little dream started to grow up day after day by establishing a moroccan national football team for the short stature,1
( dwarfs ) which the young nizar had a important role in establishing,1
as his passion for football pushed him to search for other people with the same complications with growth in different cities  of morocco,1
in order to meet them and convince them to challenge the living conditions and join the national moroccan team whose goal is to carry and honor the flag of the nation in various parts of the world,1
its complexities,1
and its intelligence and religious overlaps,1
ending with the tense relationship between the falasha,1
their society,1
like his father and grandfather did,1
remains today the last man left in the tamazight town after 35 years of voluntary migration of its inhabitants. nobody cures his loneliness except his sister who never knew any other land than zrawa which,1
despite dereliction,1
kept maintaining its monuments and its tamazight architecture. the impact of the vacuum,1
the silence,1
the depopulation predominating their life have never make him leave the ancestors’ land and kept the will  .a story with rich details and deep contents that we will experience and live it with an artistic style that documents the daily life of a family existing,1
between the difficulty of preserving the history despite the seduction of urban living. a dual that characterizes the the relationship of abdallah with his surrounding which is sinking in silence but revealing beauty.,1
twenty,1
old zakaria wants to change the prevailing system in lebanon. those angry feelings push him to request himself,1
his past,1
and his childhood. in beirut,1
the nature of the city imposes anxiety over him and his family. in this film,1
he remembers the major events that his generation has to witness,1
the post,1
lebanese civil war generation,1
and his parents' daily ideological battles,1
and the influence of all of this on him. this revolution is his uprising over the anxiety and,1
the grandson abdallah who didn’t migrate from the old zrawa to the new zrawa,1
the portrait of tripoli and its contemporary history is drawn: an arab city that lived all genres of films.,1
"the films and the stars and how cinema and life merged together.

through “cilema”",1
"""the film is based on combining the biography of union and national leader ahmed ben salah and the documentary aspect of the man's journey that covered the most important stages of tunisia's contemporary history from the stage of armed resistance to the stage of construction and establishment in the state of independence until the leader bourguiba's illness and the beginning of the stage of the fight on inheritance and the tendency to tyranny",1
and their new state,1
and the opposite migration for them to europe and ethiopia.,1
the film shows stories of iraqi protesters of different backgrounds and ages,1
summarizing the popular movement against corruption,1
known as the october revolution,1
in baghdad. the revolutionary journey begins in tahrir square,1
"symbolizing the demand for freedom and the defeat of injustice.

the film presents a glimpse of the field that gathered these revolutionaries and tried to understand their motives for going out to tahrir square and risking their lives.",1
the taht al sour (under the fence) group,1
a new journey revives cilema’s biography with tripolitans being the storytellers. their memories puzzle together the temples and rituals,1
a group of thinkers,1
artists and writers who founded an intellectual,1
"literary and artistic current that contributed to building the features of the modern tunisian state after independence. 
the group's influence continues in establishing a cultural revolution that is now fundamental in tunisia and the arab world.  who are they ? and what is their story?",1
the 30 cinemas of tripoli,1
the capital of north,1
lebanon are witnesses of an era of modernity followed by dramatic transformations,1
from the thirties until the end of the 20th century. the popular name for cinema was “cilema”. it occupied an important place in the life of the city. decades later,1
which sings to sudan in its various cultural and geographical diversity,1
which represents an exceptional event every year that raises the residents' astonishment.,1
behind the walls of the national theater,1
exile in tunisia accompanied by a lute,1
as well as making it a message of art and struggle on the one hand,1
"and a source of livelihood in exile. he made it a means of resistance and clinging to the palestinian identity under the pressure of siege and alienation.

it is a story of art",1
travel,1
and discovery of oneself and the world,1
spotting the culture and traditions activates through the holy month of ramadan in  djibouti,1
a particularly convivial atmosphere in the wholly month of ramadan distinguishes the city of tripoli from any other libyan city,1
documenting ramadan moments in mosul,1
northern iraq,1
living with religious and social rituals there,1
it’s sink in art and sufi traditions,1
we will discover the atmosphere of ramadan in the grande comoros through abdullah who will be our pretext to get to know comedian traditions and habits,1
cultural and social traditions during the holy month of ramadan in somalia,1
mogadishu,1
the celebration of ramadan in the small country of guyana on the caribbean sea. it has the largest number of mosques in the entire western hemisphere,1
the film covers algerian radio's evolution from its start to today,1
the great circus amar continues to entertain millions of people around the world.,1
became more and more successful. after more than a century of existence and shows and despite the death of the amar brothers and the sale of their circus to another family,1
a dance costume and his passionate dreams. the tape follows the story of a young gazan who made dabkeh his ticket for self,1
is a young palestinian man who chased his dream and his passion for “dabkeh” bypassing the blockade of the crossings in gaza and creating a self,1
hussein begins filming the new movie,1
the hero of our story,1
the iraqi symphony plays its tunes and melodies,1
and personalities.,1
"which is the distinguished civilized interface within the iraqi cultural situation.

the film will be the first musical documentation for the oldest symphonic groups in the region",1
"it will not it will be a historical film as much as it will be a film in the language of music and the sweetness of its musicians.

it will be a bouquet of beautiful pictures",1
where the warm colors and the theaters in front of which the audience stands silent from pronunciation and movement,1
enjoying a ladder whose keys were painted by the hands of musicians who didn't get the chance to shine their names despite the continuation of giving.,1
a memoirist documentary that explores pre,1
post,1
revolution iran through a traditional family living in an old house in tehran. the film poetically weaves together a rich tapestry of social and political themes by charting the changed experienced by this family following the 1979 islamic revolution. with the house itself as an anchor,1
"this family’s story becomes a mirror for society and the house a metaphor for iran.

the film explores the enormous cultural change that has rocked iran",1
reflecting the endless battle between the modern and the fading past through the highly personal narrative of one family living in a big old house. you will see most of the stories from the eyes of the three women in this family who are from different generation,1
the film revolves around the fln football team,1
which the algerian national liberation front established at the time it led the algerian struggle for their country's independence from france. the team was based on april 13,1
1958. the main objective of its establishment was to raise morale among the algerians against the french occupation. the participation of algerian football players also expressed their interest in the cause of their country like the rest of the algerians.,1
programs,1
highlighting key moments,1
muhammad,1
as the advertisement proclaimed,1
"the great circus amar is a documentary about the saga of a famous circus family it was in 1909 that ahmed ben amar left algeria for europe and put on a unique show with his wife with three of their sons in a lion's den. ""the youngest tamers in the world""",1
we'll understand the country's destiny.,1
and an adult,1
from the north to the extreme south,1
by bicycle,1
with his guitar and his tent,1
defying his limited physical abilities and the general situation of the country marked by the fear of the coronavirus pandemic. . his goal is to meet a wide range of audiences,1
from all backgrounds and social strata,1
and to prove that art is a fundamental value in society to preserve hope.,1
the film tells the story of the artist hussein slaoui,1
the pioneer of the moroccan song,1
and his ability to influence various segments of society,1
with his extraordinary art,1
even though he died and did not exceed thirty years of age,1
hussein bousalem,1
from a mountain village,1
moved ten years ago to salé to establish his own grocery store,1
where he works and lives like the rest of his craft. but his passion for filmmaking pushes him to spend time outs among clients to write the script for his next movie,1
waiting for the blessed eid al,1
adha holiday to film his film in his home village. with the help of his family and friends,1
the artist and singer yasser jaradi travels the cities and villages of the tunisian republic,1
ibrahem and bara’a made the choice to study abroad,1
"all these issues having their

roots in a deadly occupation.ala’",1
"obtained world heritage status in 2014 and cancelled the construction of the israeli wall on

its territory.

these exceptional victories",1
in a world where people spend several hours of their day looking at their phone screens,1
"""digital"" is no longer a virtual world but a significant part of a real",1
world where people meet,1
date,1
"and marry.

it is the story of people who chose the internet as their gateway to marriage.",1
"battir is a village on the outskirts of jerusalem with a unique status in the occupied west bank: it has kept free access

to its pre",1
nakba lands,1
"battir owes them to a singular spirit of resistance handed down from generatio

generation. today",1
or even the struggle against drug abuse and radicalisation,1
"this spirit of resistance faces the despair of his youth.

through the journey of several young people",1
some of whom have been followed for more than 3 years,1
"""a couch

on the hill"" shows that behind the daily life of a community apparently spared by the conflict",1
"there is in reality the

fight against the exile of young people",1
discouragement when facing unemployment and oppression,1
"the lack of

prospects for the future",1
then a teenager,1
before anything else,1
his own personal battle.,1
moaz pursues sports as a way to find his place in the us after immigrating with his family. his love for sports (running and martial arts) could also be a way for him to pay for his college tuition. we follow him on the journey to become the best athlete he can be,1
each has her motivations to collect palestinian dresses and explore each character's passions.,1
showing the journey of locating it in a library in europe. this will be combined with the selection,1
reimagining and execution of forgotten recipes from these manuscripts. the series is above all a celebration of arabic and islamic artisanal handwork,1
and it aims to place gastronomy among key arabic arts such as poetry and calligraphy,1
a sports film that coexists with homeless children under the age of 16 who have found ways in sports to change and empower their lives. they will play on behalf of the egyptian national team on the sidelines of the doha 2022 world cup. we live their story and keep up with them on how to form the team and their journey to the world cup,1
all the villages of kabylia are managed since hundreds of years by tajmaât. this assembly,1
managed by a « chief » elected every year,1
was constituted by the men having reached their majority. this system,1
which evokes for me a small democratic republic,1
the management of which looks like direct democracy,1
risks disappearing. the local management of tajmaât seems to me nevertheless more effective than the distant management of a centralized government. the opposition of the two reminds me of the allegory of the good and the bad government of ambrogio lorenzetti in the city hall of siena. within this picture,1
i return to the village of my ancestors where continues the tradition of tajmaât.,1
"as a part of the ""lebanese political dynasties"" series",1
this episode is a story of the frangieh dynasty and their role in political life locally and regionally and the leading personalities and stages in the march of the family to its current junction where its leader the leading candidate for the presidency of the lebanese republic. the frangieh is a unique model distinct from other currents within the maronite christian community both in terms of politics and the war and the type of relationship maintained with the arab world.,1
when you lose everything,1
can a game save your dreams? the film follows two afghan brothers: sir (21),1
allahverdi (17) who live in illegal housing together in antalya with around twenty other men. they all earn their lives from collecting the garbage (paper,1
plastic,1
a verified historical series that reanimates the lost tradition of arabic gastronomy in the earliest culinary manuscripts dating back to the tenth century c.e. with each episode concentrating on a single manuscript,1
"three palestinian women from different generations collect traditional embroidered palestinian dresses to find part of the lost tradition of the nakba's age and document this legacy of loss.
it is a film about three women",1
while balancing his work,1
so how could this simple barber reach the hearts of millions?,1
after which he resigned and devoted himself to writing... he was known for his great knowledge,1
patriotism and honorable stances to protect egyptian antiquities... selim hassan died in 1961 after an active life devoted entirely to the preservation of egyptian antiquities,1
the film recounts the biography of the algerian story,1
writer mohamed deeb,1
the founder of arabic literature written in french. the film approaches deep's human worlds as a young man coming to the other side of the mediterranean from the south. he was the one who carried the concerns of his country,1
including his first narration that predicted the revolution,1
and then criticized the authority of the country that stole the dream of simple people on the eve of independence. mohamed deeb is heading towards world literature,1
with his interest in nordic societies through his three novels by seeing the man from the south through the symbolic doctrine,1
and in the end he returns to write about his homeland,1
his mystical heritage and popular imagination. the film also discusses controversial themes related to language,1
identity and terrorism,1
women from somalia defied odds and customs and formed all,1
the story of one of egypt's most important poets and writers of popular songs. he is the uncle of hassan abu atman,1
the barber who wrote the songs of muhammad rushdi and adawiya. his words are characterized by lightness and the ability to make joy and grief,1
and he was able to achieve great success at a time when umm kulthum,1
abdel halim,1
and abdel wahhab were,1
cans) during the whole day. the film juxtaposes the daily,1
life images of those immigrants in an observational style with a cricket match accompanied by an entertaining live commentary. through the eyes of two afghan refugees in turkey,1
we learn how cricket becomes a tool of resistance,1
while cricket field becomes a piece of home.,1
taie meets,1
who lost her sight due to the siege of mosul. with stories told in parallel between ashraf taha's drawings and nour's talk with the  heroes of the film in a dramatic line that tells the story of mosul in a time of fall,1
war and liberation,1
the harabi charter was a premature transitional justice model that allowed the libyans to unite their efforts instead of fighting. in this film,1
an eastern lybian poet meets a western composer in tunisia,1
which sparked them to talk about their torn homeland. the conversation leads to the history of reconciliation between al,1
harabi’s charter. they decide to work on it,1
each of his positions,1
to produce it in every libyan melody about conciliation and peace.,1
