SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,اليمنيون في بريطانيا,Yemenis in Britain,One Off,/,1,1,00.51.56,بريطانيا,العربية,هو فيلم يبحث في تاريخ أول جالية مسلمة تستوطن في المملكة المتحدة نهاية القرن التاسع عشر، ويسلط الضوء على الحالة الثقافية والاجتماعية والسياسية التي لفت بهذه الجالية مع مرور الوقت، إضافة لجوانب التحدي والنجاح والانسجام والاخفاق التي مرت بـ يمنيو بريطانيا. الفيلم يتناول الظروف التاريخية والانسانية التي جاءت باليمنيين إلى بريطانيا، ويقف على حالة العداء التي تولدت بينهم وبين المواطنين الأصليين والتي انتهت بإبعاد قيادات الجالية اليمنية. ثم يتطور الفيلم ليتحدث عن الدور الذي لعبته بعض قيادات الجالية بالحفاظ على تماسكها من خلال مظلات اجتماعية واقتصادية وتربوية. ويأتي الفيلم على نماذج ليمنيين ذابوا كلية في محيطهم الانجليزي وتشربوا الثقافة الغربية وآخرين حافظوا على هويتهم العربية واستفادوا من محيطهم.,"The film Yemenis in Britain focuses on the history of the Yemeni presence in the British community, and the circumstances in which they have had since their presence in Britain and their work as sailor men and workers in the rooms of fuel, and focuses on their success stories in the service of their British community, in our present time and the extent of their interaction with their community and with their home country of Yemen.",
AJD Catalogue,آخر العمال المنجميين,The Last Miners,One Off,/,1,1,00.47.19,المغرب / فرنسا,العربية / الفرنسية ,منذ أن تمَ تشغيلهم في بداية الستينيات من طرف الشركة العمومية الفرنسية للفحم، لم يتوقف العمال المنجميون المغاربة عن النضال ضد التمييز الذي كانوا عُرضة له باستمرار. نضالٌ خلال السبعينيات، من أجل الاستفادة من القانون الأساسي الكامل للعمال المنجميين، كالفرنسيين، نضالٌ خلال الثمانينيات، من أجل ظروف عمل أقل خطورة، والحصول على سكن لائق، كالفرنسيين. كفاح اليوم من أجل الحق في معاش كامل للتقاعد، كالفرنسيين. نضال مُنهك لكنهم غير مستعدين للتخلي عنه. لكن الجانب الغريب من تاريخهم هو بدون شك الكيفية التي تمَ اعتمادها في البحث عن المنجميين بالمغرب في الستينيات.,"Recruited from the early 1960s by the public Collieries company  of France, the Moroccan miners have never ceased to fight against the discrimination they have consistently been subjected. A struggle in the 1970s to have the full status of a miner as the French miners. Another struggle in the 1980s for a safer working conditions, and access to adequate housing, as the French; their fight today is for the right to a full pension as the French. An exhausting battle, but they are not about to give up. But the most amazing aspect of their history is undoubtedly the mode of their recruitment in Morocco in the 60s…",
AJD Catalogue,شركاء التنمية,Shorakaa Al Tanmia,One Off,/,1,1,00.49.48,لبنان,العربية,مقاربة الشراكة والتعاون بين المجتمع المدني والمؤسسات الحكومية في عملية التنمية وتطوير المجتمع المحلي، وإظهار الوسائل والآليات التي تفضي إلى تحقيق هذا الهدف، والصعوبات التي  تواجه المتطوعين وأساليب تجاوزها.,"Comparing the partnership to collaboration  between the civil society and the governmental establishments  in the operation of  development and  promotion of the local society, and showing  the means and machinery ,  leading to this purpose  execution   and the difficulties confronting the volunteers and their  surmounting  systems.
",
AJD Catalogue,العلامة محمود شاكر.. ملامح من سيرته ,TheTrace of Mahoud Shaker,One Off,/,1,1,00.50.21,مصر,العربية,عندما نجسد خير مثال في القرن العشرين للغة العربية، فلابد أن نتتبع ونبحث في ملامح سيرة إمام البيان / محمود محمد شاكر (1909 -1997)، فلغة وفكر وإبداع الأستاذ شاكر- كما قيل في الفيلم- تنبت في نفس المتلقي الاحساس بالمجد والعزة. تتبلور محاور العمل  حول معاركه مع د./ طه حسين منذ أن ترك الجامعة، بعدما اكتشف ان أستاذه الجليل طه حسين يسطو على كتب وأفكار المستشرقين الجهلاء بالعربية وحقائق الاسلام، ثم معركته الضخمة مع د./ لويس عوض مدافعاً بشراسة ومنهج علمي غير مسبوق عن لغة أمته وثقافتها، مما أدى في النهاية الى اعتقاله لأكثر من سنتين. أيضاً يتسلل الفيلم الى ملامح شخصية الإنسان والشاعر بداخله، في مشاهد (تمثيلية) متنوعة، ومحملة بشحنات عاطفية، فنعيش في منزله، ونغوص في دخيلة نفسه وأسراره، وطفولة مشاعره ، وأخص أشياءه، لنفهم معها ونقدر دوافع دفاعه عن قضيته، وقضية الأمة الاسلامية كلها. هو باختصار فيلم عن أمة في رجل، وأي رجل كان .. محمود شاكر.,"When we try to evaluate the highest model of the Arabic language in the 20th century, we  must search through the features of Mahmoud Shaker (1997 – 1909), the master of Arabic rhetoric. His linguistic style, ideas and creativity, as the film says, rise from a soul that has felt honor and glory. The film frames the battles that Mahmoud Shaker undertook with Taha Hussein after he left the University,  upon discovering that his honorable Professor was stealing the ideas of orientalists who had no knowledge of the Arabic language and Islamic truths. Then we follow his greatest battle against Louis Awad, when he ferociously defended his mother tongue and his mother culture using an unprecedented scientific method, though condemned to more than two years of detention. 
Some acted scenes of Mahmoud Shaker’s life intensely reproduce his innermost nature as a human being and a poet. We live in his house, we observe his private belongings and we discover the secrets of his personality and his feelings from his childhood onwards. And through these elements, we understand the motives that pushed him toward his battle for the sake of the Islamic Nation. This film is about a man who embodied the “Ummah”, Mahmoud Shaker.
",
AJD Catalogue,البوسطة.. رحلة القبر المتحرك,Bosta . Moving left the tomb,One Off,/,1,1,00.47.51,قطر,العربية ,فيلم وثائقي طويل عن الأسرى المحررين وما عانوه في سجون الاحتلال الفلسطيني، مركزا على فصل من فصول العذاب وهو عملية نقل الأسير بين سجون الاحتلال والمحاكمات وما يتخلل عملية النقل هذه من شتى أنواع العذاب والمهانة لكسر إرادة الأسير.,"A documentary about liberated captives, and what they have suffered in the prisons of the occupied Palestine, focusing on one of the torturing chapters which is the process of transporting captives between the occupation’s prisons and trials. It’s also focusing on what this process includes of various types of torments and humiliation to break the will of the prisoner.  ",
AJD Catalogue,شولا كوهين,Shola Cohen,One Off,/,1,1,00.48.04,لبنان,العربية,"على خط مواز للحروب العسكرية الطويلة الأمد بين العرب واسرائيل، كانت هناك حربا اخرى لا تقل في الأهمية، شهدت حلقاتها معارك شرسة أديرت بذكاء شديد وبسرية مطلقة طوال 58 عاما. إنها حرب الجواسيس أو المخابرات. هذا العالم الغامض المتفرّد بأسراره ومتغيّراته. والذي بدأ مع أول الحروب عام 48، إلى يومنا. فيلم وثائقي  بعنوان "" شولا كوهين""  يسلط الضوء على قصة الجاسوسة التي عملت لصالح المخابرات الإسرائيلية في لبنان في الأربعينات والخمسينات. 
قامت شولا كوهين خلال مهمتها السرية في تلك الفترة على تقويض الاستقرار السياسي والامني والاقتصادي في لبنان. كما كانت مسؤولة عن عمليات كبيرة لتهريب اليهود اللبنانيين والسوريين الى إسرائيل عبر الحدود اللبنانية. تم اعتقال شولا كوهين في العام 1962 وحكم عليها بالموت ومن ثمّ خفف الحكم إلى 20 سنة سجن. في العام 1967 اطلق سراح شولا كوهين في عملية تبادل أسرى بعد حرب الأيام الستة. 
","Parallel to the long path of military wars between Arabs and Israel, was a war not at all less important. A war which rounds witnessed fierce battles managed with extreme efficiency and absolute confidentiality over 58 years. It is the war of spies or intelligence: a mysterious world, unique with its secrets and variables that begun with the first war in 1948 and continues to our days. A documentary about Shola Cohen, sheds the light about the spy who worked for the Mossad in Lebanon in the 40 and the 50s. Through her mission, Cohen left her marks on the Lebanese political, security and economic levels. She also played a big role in helping Lebanese and Syria Jews flee to Israel through the Lebanese border. Cohen was arrested in 1962 and was sentenced to death, a penalty later reduced to a life of 20 years in prison. In 1967 she was released in the scope of a hostage exchange operation with Israel following the six days war",
AJD Catalogue,الجزر النيلية,Nile islands ,Short Series,الجزر النيلية,2,1.5,01.36.48,السودان,العربية ,فلم وثائقي يهدف لاستكشاف عدد من الجزر النيلية التي تمتد من حلفا شمال السودان وحتى الخرطوم. تعتمد على المعايشة وعلى الانتقال البحري بين هذه الجزر مستعرضة للمشاهد العربي التنوع البشري والثقافي والطبيعي للحياة على هذه الجزر.,"A documentary trying to discover some of the island which located in Nile river from Halfa in North Sudan till Khartoum, we try to live this trip inside the river while showing to the Arabian viewers the variety of the people and the culture in this islands.",
AJD Catalogue,قافلة المحبة,Caravan of Love ,One Off,/,1,1.4,01.20.19,المغرب,العربية,""" قافلة المحبة""  البادرة التي تكشف عن الطاقات الفنية الشابة في الموسيقى، الرسم، الرقص، الغناء، المسرح والسينما من خلال جولة تقوم بها إلى المناطق الجبلية النائية  في إقليم ورزازات ""هوليود المغرب"". هو فيلم يحاول اكتشاف والتعرف على مواهب  وقصص أشخاص لم تجد لها منفذا بعد وتشجع أخرى كانت تقمع، مبادرة تسعى إلى خلق التعاون و التضامن بين سكان هده المناطق بالإقليم بالنظر إلى الوضع الحرج الذي يعيشه شباب إقليم ورزازات حيث الافتقار إلى جميع الفضاءات الثقافية والفنية ناهيك على التهميش، الهشاشة والفقر مع العلم أن هذا الإقليم صور فيه أروع وأشهر الأفلام العالمية.","Caravan of love"" attempts to reveal the talents of Moroccan youth in music,art,dance,singing, theater and cinema, during a tour of the remote mountainous areas of Ouarzazate, «The Moroccan Hollywood». The movie is trying to discover and detect hidden and wasted talents and stories of people who did not find a way to expose their talents, and encourage others whose talents were suppressed, This initiative seeks to create cooperation and solidarity among the inhabitants of this remote area who live in a very poor condition and lack any cultural spaces and professional guidance , despite the fact that Ouazazate is a place where many famous movies were filmed.",
AJD Catalogue,الكتيبة الطلابية.. من السرية إلى السرايا,ALKATIBA ALTOLABIEH,One Off,/,1,1,00.58.01,الأردن,العربية,وثائقي عن كتيبة الجرمق ( الكتيبة الطلابية) يستعرض بدايات المشروع وتشكيل السرية، ثم تحول السرية  إلى كتيبة في أجواء الحرب الأهلية اللبنانية، ودور الكتيبة العسكري البارز في مقاومة الاحتلال الاسرائيلي للبنان مع استعراض لاهم المعارك التي خاضتها في مواجهة الاحتلال، وخاصة معارك قلعة الشقيف في جنوب لبنان. إضافة الى نشاط الكتيبة داخل فلسطين المحتلة ومن ثم تحول الكتيبة إلى الخيار الإسلامي وتشكيل سرايا الجهاد الإسلامي في فلسطين وخلاصات التجربة.,"A documentary about a battalion Jarmaq (battalion student) review the beginnings of the project and the formation of secrecy and then turning the secret to a battalion in the atmosphere of the Lebanese civil war and the role of the battalion military figure in the resistance to the Israeli occupation of Lebanon, with a review of the most important battles fought in the face of the occupation, especially the battles Beaufort Castle in southern Lebanon . add to the activity of the battalion inside occupied Palestine and then turned to the battalion option and the formation of the Islamic Brigades of the Islamic Resistance in Palestine, Lebanon and abstracts of the experiment.",
AJD Catalogue,ثورة الحرّاشي,Al Harachi Revolution,One Off,/,1,1.3,01.16.02,الجزائر / فرنسا,العربية / الفرنسية,دحمان الحراشي (الاسم الحقيقي هو عبد الرحمن عمراني) أسطورة فنية فريدة من نوعها قلما تكررت، ولد عام 1926 في الأبيار. خلف تراثا غنائيا فريداً. عرف بأدائه المميز لأغنية «يا الرايح وين مسافر» التي تم إعادة إحيائها من قبل رشيد طه. في سنة 1949 انتقل إلى فرنسا وهناك ازدادت شعبيته من خلال حفلاته في بعض المقاهي الخاصة بالمهاجرين. تميَّز بصوته القوي وبكونه واحداً  من أشهر عازفي آلة البانجو. يضم سجل دحمان الحراشي الفني الأكثر من 500 أغنية، تطرق من خلالها إلى مواضيع جديدة منها ما كان يُعتبر من المحرمات في وطنه الجزائر كالنساء الكحول والهجرة، ولكن القدر لم يمهله حيت لقي حتفه في 31 آب سنة 1980 إثر حادث سير.,"Dahmane El Harachi, from his real name Abdel Rahmane Amrani (born in 1926) was an Algerian Chaâbi singer of Chaoui Berber origin. 
He is mostly remembered for his song ""Ya Rayah"" which has since been made famous again by Rachid Taha. Harachi moved to France in 1949. It was in Paris, where he made his first debuts as Banjo player in several Algerian cafés. Soon after, Harachi started to interpret his own composed songs and got known for his gravelly voice. His career has spanned nearly 35 years, during which he has composed more than 500 songs. He “revolutionized” the Chaabi music by introducing new subjects of which many were taboo and censored in his homeland Algeria, like alcohol, women, immigration. He tragically died on August 31, 1980 in a car accident, before ever being recognized the way he deserved too.
",
AJD Catalogue,الملك إدريس,King Idris,One Off,/,1,1.5,01.24.19,الإمارات / إيطاليا / بريطانيا / ليبيا,العربية ,مرت ليبيا بالعديد من المراحل التاريخية المهمة التي يتناولها الفيلم بطريقة تسلسلية منذ بدء الدعوة السنوسية على الأراضي الليبية، والتي كانت بدايتها في برقة على يد محمد بن علي السنوسي وتولي ابنه إدريس السنوسي لاحقاً قيادة السنوسية، وعبر المراحل السياسية اتفق إدريس مع البريطانيين ومن ثم إعلان استقلال برقة دون الأجزاء الأخرى من ليبيا  وإعلانها إمارة برئاسة إدريس السنوسي. واستمرت المقاومة الليبية للاحتلال الإيطالي على يد عمر المختار إلى أن أمسك به الإيطاليين وأعدموه ودخل إدريس الحرب العالمية الثانية مع بريطانيا وانتصرت بريطانيا في الصحراء الليبية واستقلت ليبيا وتأسست المملكة الليبية المتحدة وتقلد إدريس مقاليد الحكم كملك، وبعد إنشاء المملكة اتفق إدريس مع بريطانيا والولايات المتحدة الأمريكية على بقاء قواعدهما العسكرية مقابل تقديم الدعم المالي، وتعالت الأصوات المعارضة للتواجد الأجنبي وخاصة مع ظهور النفط فيها. وبقي إدريس ملكاً على ليبيا حتى عام 1969 وقت انقلاب الثوار بقيادة معمر القذافي، وقبل ذلك العام استقال إدريس عدة مرات من منصبه، لكن استقالاته كانت تُواجه بالرفض من قبل أعوانه. ,"Libya Passed to many important historical stages covered by the film sequentially, since the start of the call of Senussi on Libyan territories, which had its beginnings in Cyrenaica by Mohammed bin Ali al- Senussi and after his death, his son Idris Al- Senussi took the leadership of Senussi, and across the political stages Idris agreed with the British and then the Declaration of Independence Cyrenaica without other parts of Libya and declared Emirate headed by Idris al- Senussi. Continued Libyan resistance to the occupation of Italy by the Omar al-Mukhtar to be grabbed by the Italians and executed him and entered Idris the Second World War with Britain and won Britain in the Libyan desert and independent Libya and founded United Kingdom of Libya and has held Idris the reins of power as king, and after the establishment of the Kingdom agreed Idris with Britain and the United States on stay their bases the military in return for financial support, and the voices were raised of opposition to the presence of foreign, especially with the discovery of oil in it. Idris stayed as a king until 1969 the time of the rebels coup led by Muammar Gaddafi, and the years before that Idris resigned from his position several times, but his resigns were rejected by his assistants.",
