topic,count
mohamed fawzi,1
farid al,1
mahmoud al,1
sharif,1
ismail yassin,1
tahya carioca,1
samia gamal and others.,1
farming the revolution is situated in the heart of the massive year,1
personal and political issues have drastically diminished the traditional migratory activities of the bakhtiari tribe from southwestern iran. golbahar is a strong woman fighting for self,1
long protests against the indian government's unjust farm laws. through the covid pandemic,1
harsh changing seasons,1
and harsher attacks by the state and media,1
the film crew lives among the half million farmers camped in trailers and tents on the borders of the country's capital,1
foregrounding the stories of four young protagonists. as men learn to cook and women address rallies,1
we experience the daily texture and indomitable spirit of this ultimately victorious movement which will change the face of people’s movements all over the world.,1
golbahar is betrayed by her family and forced to abandon her nomadic lifestyle. climate change,1
monawara to study in the science seminars and increase his cultural inventory of its unique scientists and libraries,1
he completed his trip to  al,1
and met with scientists and poets. from there,1
gaza. he is invited to share his work on a month,1
"and confirms the depth of "" the human commonness"" that he was seeking",1
wishing it will help him integrate. it is the famous turkish artist and singer,1
whom tariq has been hearing over and over in the streets,1
taxis,1
restaurants,1
and coffee shops of turkey... the voice of the people ahmet kaya,1
the b,1
movies which emerged in the eighties of the last century represents one of the harshest times in the history of egyptian cinema. the film explores what happened to the filmmakers of b,1
movies after four decades of their cinematic experience. it delves into their experience,1
giving answer to some important questions such as,1
where are they now,1
why did they left the film industry,1
why did they produce such movies,1
the stories behind the scenes,1
and how they see their cinematic experience after all these years amid the criticism and accusation of spoiling the film industry by producing movies marked as a dark spot in the history of egyptian cinema.,1
the young filmmaker,1
mohamed jabaly (24),1
soothe his severe thoughts,1
not marginalized? will he ever go back home? a unique element was able to pull him out of his current situation,1
he raises questions ... were the reasons he left his society worth experiencing what he did? does he still have the ability and possibility to integrate? can he be accepted,1
wants to become the first black african to win a major race in europe. eritreans are africa’s best cyclists and experts grant a great future in international cycling. but talent seems simply not enough. biniam,1
baraem,1
which was founded in jerusalem,1
"chose a new arab musical genre in which it addressed the palestinian masses with radical social and political issues that constituted a different means of resistance in the seventies of the last century.


the group was started by the band's founder",1
emile ashrawi,1
after more than half a century of absence,1
to work on documenting its melodies and collecting its words again.,1
the tunisian authorities arrested them,1
"wants to become the first black african to win a major race in europe. eritreans are africa’s best cyclists and experts grant biniam a great future in international cycling. but talent seems simply not enough.
during three years",1
he lived there during his adolescence and a part of his youth.. during the film,1
we follow biniam’s evolving performances,1
in africa as well as in europe. with the support of his family,1
friends and teammates,1
biniam fights against the administrative but also the emotional,1
social and physical obstacles along the way to the top,1
tariq is one of the youths who have been forced to leave their homelands,1
alone or with their families. tariq arrived in turkey when he was young,1
has an unshakeable belief in the power of storytelling and uses film to spread positive images from his hometown,1
long cultural exchange in tromsø in northern norway. he is excited for his first trip to europe. when he arrives in october,1
passed through cairo,1
snow is already on the ground and the nights are longer than the days. his work is met with enthusiasm and new opportunities open up for the young director. little does he know that this experience will cost him years in exile.,1
he is often physically bullied,1
subjected to ethnic slurs,1
and ostracized from religious activities. while the film reveals his emotional quest to find a friend and be an equal part of the village,1
we see veeru,1
confront the alienation with the help of the stories of gods and demons. his multi,1
layered story of faith and conviction will indirectly comment on the global migration crisis that deeply affects the world.,1
bashir was born in 1889 to a family descending from the brahm tribe in eastern algeria,1
most of whom are scientists and teachers. his uncle,1
the brahimi maki,1
raised him,1
and he memorized the quran,1
the texts,1
and the explanation at an early age. before his death,1
his uncle drove him to the professorship chair while he was only a 14,1
old son and remained a teacher until he was twenty. he then joined his father undercover in al,1
"the story of the ""special quota soldiers""",1
monawara,1
a himalayan village in northern india,1
nepali boy veeru. in his birthplace,1
old indian,1
"then sang on the egyptian radio in 1934.
fame as a singer and composer",1
a documentary film about farid al,1
hundreds of students from different political currents competing in universities: in the 1980s,1
a syrian,1
egyptian musician and singer,1
immigrated to egypt as a child from the druze mountains because of the french persecution of a family for their participation in the resistance to french colonialism. he joined the institute of music,1
and was taught by the famous composer riyad al,1
sunbati until he became the king of the oud. started his artistic career with the badia masabni band,1
presented a number of prominent films that achieved great success for the cinema. he is the first to formulate the lofty musical introductions in his classic works. he also presented many musical genres such as the taqouqa and the duet. he left a clear mark in arabic music and singing.,1
age film that sheds light on the impact of ethnic discrimination through the story of a 10,1
almost a hundred years ago,1
two young immigrants boarded a small wooden boat. khaled and shakib were trying to cross secretly from the port of beirut to a ship in the territorial waters of the ottoman sultanate. the price of boarding the ship was a handful of golden pounds that the two comrades gave to the owner of the small boat. the story of the two companions,1
khaled and shakib,1
sums up the story of the migration of hundreds of syrians to the united states of america after the 1860 conflict between the christians and druze. the journey of the two comrades does not only narrate the political aspect of that era,1
but rather it elaborates on the development of the syrian identity in diaspora,1
as a model for the development of national identities among all immigrants until the present time.,1
outsider is a coming,1
but the government considers horse betting only legal in that region,1
a documentary film about the role of the turkmen horse in the life of the turkmen in northern iran through the largest horse racing competition in iran. although all forms of betting are banned in iran,1
the episode describes ibn battouta several journeys,1
fragile and multi,1
institutional fragmentation and secessionist temptations. a straitjacket that goes back to the dayton peace agreements,1
reached at the end of 1995 by the usa and europe to put an end to four years of a bloody war,1
which cost 100,1
000 deaths,1
two million refugees and 1,1
465 days of siege of sarajevo. 30 years later,1
the dayton peace agreements still regulate the institutions and life of bosnians. the film will show that if it is very hard to end a war,1
it is even more difficult to achieve peace.,1
through the thoughts and feelings of the child,1
young “moez” who was born out of wedlock,1
the documentary tells the story of his search for his biological mother. it depicts the suffering of living between hope and despair,1
"despite being accompanied and assisted by ""darna"" association",1
his foster mother and some friends,1
which relieves his pain,1
the feeling of being lost and his longing for the mother. the film depicts as well the way the child,1
young resorts to art to express his self and seeks out his place in the world and faces the other’s gaze and the harshness of society.,1
a journey in the secrets of the art of drawing and designing book covers,1
ethnic state is stuck between identity crises and foreign influences,1
herzegovina stumble into a new war? bosnia a small,1
which was the reason for his imprisonment and the beginning of the end of his artistic career,1
could bosnia,1
dressed all in white and armed with a hook,1
try to catch prize items tied to the bull’s horns. their main goal is to show off the beauty and power of the animal. while a growing number of young people of maghrebi origin are taking an interest in the local taurine traditions,1
and finding success there,1
the reality outside the bullring,1
"is quite different.

in 2014",1
about 20 young men from the maghrebi community of lunel,1
the heartland of the camargue races,1
suddenly left france to join jihadist groups in syria. this event raised various questions about integration,1
in addition to feeding suspicion,1
"racism and stereotypes.

from march to october",1
the camargue race season,1
we follows brahim,1
jawad,1
belka and heidi who use this traditional sport as a means of integration.they are two narrative threads: their fights against the bulls in the ring and their daily fights and attempts at understanding how to find their place in a society that is becoming increasingly radicalized. the film gives a voice to these young men who represent a significant part of the french population,1
painting a picture that is entirely at odds with the stereotypes conveyed by the media.,1
when the americans left cuba in the 1960s and took all the engineers with them,1
after ukraine,1
and we reveal its origins and meet the unknown soldiers of the cover industry to monitor their difficult task of shortening thousands of words into one piece of art on the book's cover.,1
the film sheds light on the life of the tunisian storyteller abdelaziz laroui,1
focusing on his story with storytelling that made him an icon in the country's cultural heritage. we delve into the cultural,1
social and historical dimensions of these stories and how they affected tunisian society. we recall the beginnings of laroui with storytelling in the forties of the last century,1
among these roles were: “julia” in “salahddine ayoubi” and “animilia” in “hamlet”… in 1928,1
habiba msika played the main role ij the play “martyrs of liberty” that vexed the colonial authorities,1
so they banned and interrogated her on charge of supporting the national movement. and when her fame expanded,1
young men from luxurious families gathered around her,1
"who accompanied her performances and protects her from the jealousy of her lovers. so they became known as “the night camp”.
the artistic communities and the popular masses were devastated by her death in 1930 after she was burned alive in her bed by her jewish lover layahou ben david mimouni.",1
the film depicts the life of the comic singer and monologist,1
"""saleh al",1
"khamisi""",1
starting from his andalusian origins and his upbringing in halfawein,1
where he learned the qur'an and dropped out of studies,1
so he joined the carpentry work,1
which was the reason for his joining the world of art and the rashidiya society for arab music,1
where he was a student under ali al,1
darwish al,1
halabi and mohamad al,1
tariki ... then he joined a group under the fence. at another stage,1
the film narrates the political and satirical aspect of saleh al,1
mohammed bourguiba took care of her when she played various roles and became famous and successful,1
and then she wastutored by khmais tarnen. she was the first tunisian singer to travel to berllin to record her songs. theatrically,1
who discovered her talent. and she was tutored by asher mezrahi who taught her different lyrical styles,1
how their television portrayal contributed to their further spread,1
his first steps with the tunisian dialect when he was a news presenter on the tunisian radio,1
"and he was influenced by the “taht essour” group.
we delve into laroui's personality and his stories",1
his style,1
phrases,1
references,1
criticism of society,1
how his stories developed,1
the extent to which his stories are related to promoting the ideas of the beloved leader bourguiba,1
the film tells about the biography of the tunisia singer margaret msika (her real name) and talks about her jewish origins and the harsh family conditions that pushed her to live with her aunt the singer leila safez,1
and how he influenced society through his messages and educational,1
reform and educational goals.,1
they were marginalized but struggled to make their voice heard. they are known as 'manteros' in reference to the blanket (manta,1
in spanish) where street vendors lay their wares on. the creation of his union and its initiative to create clothing and accessories brands is an unprecedented experience in europe. an initiative that responds to the growing wave of criminalization suffered by migrants around the continent. thanks to this,1
manteros managed to become a civil actor,1
breaking with a dynamic of invisibility and alterity. nowadays they also work on a campaign to promote a large,1
scale regularization proces for undocumented migrants.,1
young men,1
off between man and bull. in the bullring,1
is a bloodless and painless face,1
moncef badr el,1
and sing at weddings and other joyful occasions with family and neighbours. the band,1
"now called ""darbakat",1
""" became popular in our hometown of gabes and throughout the southern region of tunisia. the success she experienced encouraged her to pursue her  project and fulfil a long",1
hidden dream.,1
"the sheikh of composers"" is a documentary about the biography of the great and important composer sheikh zakaria ahmed",1
the owner of an oriental school of composition that benefited arab singers,1
"which led to the establishment of the ""national association of innovators and rationalists."" in 1991",1
and musicians over several generations,1
starting from sayyid makkawi to ziad rahbani and naseer shamma.,1
fidel castro encouraged people to learn how to deal with machines. many individuals started repairing them themselves,1
valeria collina's life is shocked by the death of her son youssef,1
a member of a jihadist commando,1
killed during a terrorist london bridge attack. after the event,1
valeria reflects on her past,1
trying to find peace with the memory of her son.,1
arab nationalism rose through influential arab writers and thinkers who developed its initial concept as resistance to european colonialism. among those thinkers,1
sati’ al,1
celebrate,1
it was just a way to have fun,1
i never could have imagined the success that would come from forming a women's band a few years ago. initially,1
"cuba entered a deep economic crisis known as the ""special period in time of peace."" as the crisis intensified for the people",1
and for this reason the sledge pullers are mostly young and healthy people. but ghulamdeen is an exception as he is amongst the very few sledge pullers who are old,1
a journey in the arab music’s renaissance era,1
and one of its pioneers,1
their creativity grew even more. wherever you looked,1
rahim al,1
masloup,1
where he was the source of inspiration for those who followed him among other pioneers of arab music,1
as he developed the  lyrical role “eldour”,1
old woman,1
and to be a beacon for the emergence of arabic music from the domination of ottoman melodies,1
"levantine and andalusian muwashahat.
al",1
masloup composed and sang dozens of lyrical templates,1
and reached to be the equivalent in his time to the musicians syndicate in the current era,1
and participated in the weddings of khedive ismail’s sons,1
and is credited with composing the first egyptian military music.,1
as a fifty,1
husari was considered the founding father of arab nationalism. this film tells his story as one of the most influential arab thinkers of the twentieth century.,1
din,1
a tradition dating back to the middle ages and a source of pride for the local population,1
a man in his eighties,1
"they now have to deal with the mortification that comes with death in this foreign country as well.

in this film",1
we will go on a cinematic journey,1
"showcasing stories of refugees who have suffered in their hunt for a cemetery and in affording the burial high costs.

the film raises moral questions about death in an indirect cinematic style",1
as it will also shed light on the harsh truth in an anthropological style through its’ political background in order to provide answers that might help understand this sad reality.,1
ahmed al,1
tayyeb aldj,1
deceased,1
was a unique artistic stature and a distinguished school who had enriched folklore in both morocco and the arab world. a procession of creation and provision which lasted for more than sixty years. sweet and deceptively simple zajl,1
a profound folk theatre and acting which strongly reveals the spirit of the script. “molière of morocco” left behind more than 320 original and adapted play scripts,1
that is why they call him “molière of morocco”. he poetized hundreds of zajl  and immortal lyrics which were performed by the greatest moroccan singers.,1
film deals with the simple beginnings and development of radio hona omdurman and its impact on its society.not only as a news media,1
but also with its educational and societal influences and as the most important influences in shaping the conscience of the sudanese.we live with the eternal programs of high popularity,1
the memories of the audience and the lingering effects of radio in generations that shaped its memory and culture.the film tours the villages and transmits the radio as the village's forum and the secret of its relationship with the world.with veteran radio host ali shommo and others,1
we watch their memories with the radio,1
which combined fun and difficult situations.with the live circumlocution with them in the radio lobbies.,1
common to the south of france,1
the camargue race,1
their country of asylum. after escaping the danger and the humiliation they faced in their country during the war,1
the idea of the film is to show the suffering that syrian refugees go through with death in lebanon,1
"we will follow him to lebanon to meet with the people
who contributed to his trauma and engage in the conversations he's never dared to have before.",1
he formed an unusual artistic style throughout his four,1
and his wife hafsia decide to open a small restaurant in a deserted city. a few years later,1
souad al,1
"shayebfollows their lead and opened a cultural café to persuade the residents to return to their city.

director ayman yaqoub goes to the old city as a character who witnesses the stages of life.

the film presents the human relationship with the place through personal perceptions in a way that blends nostalgia and returns to the roots.


the film is a journey in the ancient city of kebili",1
a deserted city that is closer to ruins.,1
after 60 years of silence,1
"the story of the bizerte war told by volunteers about the battle. they miraculously survived the hell of extermination opened by the french paratroopers on the city.

how did they live the story?",1
one of the few innovators in cinema,1
decade journey,1
"he is doing the complete opposite. words left unspoken follows joze
as he transforms his vulnerability into a strength",1
moved between writing,1
production and directing. developing over time from realism to fantasy as a philosophy to reflect reality in a sarcastic way. which led him to problems and issues that followed him until his last days. but he remained in our memory in films that when we watch them we appreciate his role not only as an artist but as a social historian. the film follows al,1
mihi's journey with a focus on the culture of sarcasm and breaking the roles in cinema,1
in order to create a new perception and different circumstances,1
what makes us think again.,1
"words left unspoken uncovers the world of joze: a severe stutterer on a quest to heal his feelings of deep
seated shame and inspire others to do the same. at the age of 8",1
"the very idea of pronouncing his name
paralyzed joze with fear. as an adult",1
khamisi's songs,1
until he died on july 10,1
where he worked as a judge. in addition to his trips to china,1
comedy and musical films,1
he never stopped creating for more than half a century,1
"his life came to an abrupt end with his death at home by an unknown individual.
it turned into a mystery that has yet to be solved",1
in 1997,1
after a 60,1
year armed confrontation between the spanish government and the separatist eta movement,1
the municipality of bilbao opened a branch of the american guggenheim museum. that event seemed an outrageous act in the context of the conflict in the city,1
"as the building alone cost nearly 80 million euros and 20 million euros for some permanent art exhibits. 

however",1
the building's unique design was central to the city's transformation from a battleground and a failing economy into a cultural and artistic capital. with its unique design,1
the building attracted a huge number of visitors,1
which led to significant commercial activity in the city that helped the city offset the cost of the building and permanent exhibits in just three years. from its opening until 2020,1
"the building had over 20 million visitors and generated around 400 million euros annually.

this impressive transformation in the history of the city of bilbao was called the ""bilbao effect""",1
and led to several cities in the world trying to repeat this experience. the list begins with the american city of seattle,1
through hamburg,1
baku in azerbaijan,1
and even arab cities such as doha and abu dhabi.,1
a documentary narrates the biography of the late abdullah al,1
baradouni,1
throughout his life,1
western,1
1958.,1
"who was one of the pioneers of the arab cinema industry. he contributed to the egyptian cinema with more than 120 different films
like action",1
they rarely mention the story of stern or “lehi,1
"” the fiercest zionist gang in history.
despite being a jewish group",1
stern supported nazi germany and fascist italy against the british mandate. stern offered to fight on the german side in world war ii and conducted their armed operations in the heart of london,1
"and tunisia.
it is a compelling story that uncovers a hidden file in the history of israel.",1
abdessalam amer’s life is a lesson of overcoming setbacks and challenges as he managed to overcome his blindness by composing numbers of melodies that contributed to the enrichment of the moroccan song. he contributed by his melodies in making the glories of the famous moroccan singers. his story was inspiring for other artists who considered him as their idol and take his path as example for success. amer composed a number of marvelous songs and melodies such as “al qamar al ahmar”,1
“qissat al ashwaq”,1
“raheela” and “meead”,1
such songs immortalized his name as one of the best composers in the country and the region. in this film,1
we will try to track and highlight amer’s story and its intersections with other artists’ experience and how amer influenced them and was that beacon of light for their careers.,1
before going on stage,1
hamza always remembers the day he crossed the melilla fence at the age of 13. running and alone. the nana dance company has become his new family,1
"but on his 18th birthday he has to leave everything and start from scratch again. 

after crossing the melilla fence",1
a group of unaccompanied migrant minors join nana dance group,1
which will become their new family and a safe space to grow. when they turn 18,1
the children must leave the dance group and start from scratch again,1
in a world that stigmatizes them,1
the film tells the story of the late egyptian director niazi mustafa,1
who is still being summoned whenever a tragedy occurs in yemen. he left more than 12 divans in addition to his books on studies,1
social issues,1
national events,1
love &flirting,1
one on a solid military front that broke broad colonial campaigns on its doorsteps,1
and the other struggle was on a cultural,1
intellectual and identity front that preserved the islamic cultural component and the arabic language and protected it from dissolving in front of the waves of the diverse intellectual invasion that somalia faced. muhammad abdullah hasan is a central figure for any somali national narrative seeking to establish a great united somalia with its great potential and vast area.,1
jana is an evangelical protestant pastor in slovenian outskirts. she has overcome childhood sexual abuse,1
father’s alcoholism and a rebellious youth marked with troubled relationships. she starts to feel trapped in her issues with the church officials. even though she is deeply connected to her churchgoers,1
slowly she is becoming an outcast. she starts to question whether to leave her profession,1
which her family is strongly against. we follow her on her path of breaking free and stepping out from the pastorhood. she stands up for her own beliefs,1
tears down the church walls and confronts long buried family wounds in her personal catharsis.,1
ibn battuta’s childhood,1
his life in tangier,1
first hajj trip,1
and his trips to the countries of iraq,1
persia,1
yemen,1
anatolia,1
and the crimean islands,1
ibn battuta’s life in india,1
and practiced two types of struggles,1
english and ethiopian occupation,1
history pages are filled with idols whom known by their heroic personalities that nourish the patriotism of people in various parts of the world. the film deals with the biography of one of the most important somali militant figures who wrote a history that every somali citizen cherishes to this day. a hero who fought the italian,1
to collect the fragments of my grandfather's steps,1
sufism,1
"and soliloquy.

we will return to his beginnings and his upbringing",1
as he lost his sight at the age of five due to chickenpox,1
but he completed his education and he showed genius in language and rhetoric,1
he obtained a license from dar al,1
uloom and was appointed as a teacher of arabic literature.,1
a search trip in memory,1
whom i did not know much about,1
the suffering of a generation that is not like all generations.,1
allal amerniss ibn muhammadi,1
who rose from soldier to officer in the ranks of the royal moroccan armed forces,1
participated in the october war on the golan front,1
from which he sent an audio tape to his family  documenting his last wills and desires. through his story,1
we will discover the suffering of the soldiers and their families,1
before,1
during and after the war,1
husseini with hitler,1
known photo of amin al,1
based on the well,1
and finally,1
which forbids the music for boys,1
so how about girls. we meet with the founder of the band to learn about the beginnings and objectives of the foundation,1
and the successes achieved by the band,1
"from whom we tell the story of escape and the details of suffering.
in the end",1
we tell you their story as they try to recover and adapt to their new homeland through their diaries,1
and the glimmer of hope to deliver the afghan voice to the world.,1
ghinwa,1
a 29,1
old music student at mosul university,1
travels to explore diverse iraq through music. the journey begins from sinjar,1
the homeland of the yazidis and their lyrical heritage,1
then sulaymaniyah,1
recording sufi rituals,1
kurdish weddings,1
and religious mourning. in baghdad,1
the melodies of galkhi music are played,1
while in basra,1
we will know the diaries of the girls in exile as they fled to escape the rule of the taliban,1
"we are telling the story of the afghanistan national institute of music.
through the way of living that will be reflected by the portable camera",1
in a way that reflects the aesthetics of lisbon wherein the sound of heritage afghan music that played by the fingers of afghan girls in the prime of life,1
will azzedine bouzid succeed in digitizing and including heritage contents in the official promotional programs?,1
azzedine bouzid,1
president of the tunisian association for the preservation of sports and heritage games,1
engage all his efforts to preserve tis heritage through the formation and sending of nuclei in all parts of tunisia. on the other hand,1
it will collide with the great tide of electronic games,1
and the playing stock will no longer have a place as before,1
despite its advantages. in light of the exacerbation of the gap between society and heritage and the progress towards a global culture,1
is it possible to go back and revive this heritage? or is it a thing of the past? likewise,1
he builds a replica of his former prison to tell mai his memories. they understand each other's lives and reconcile by reconstructing her and his memories.,1
transforming her prison into an atelier.,1
"and she wants to know what palestine has given him and his family. 
with the help of the letters",1
and he got stuck for ten months before returning to his family in oslo. his daughter mai begins to question his choices in life,1
the border closed,1
a one hour documentary that sheds light on the life of the artist,1
inji aflatoun,1
the artist of the people and freedom,1
the aristocratic who championed the toiling class and women's rights in all its chapters until her imprisonment by abdel nasser,1
the marshes,1
anbar,1
"israeli conflict. 
while israel tries to connect arabs to nazism",1
celebrates their chords. finally,1
investigating the evolution of words like “union”,1
“boundaries” and “identity”.,1
this film is about a controversial figure,1
dr. muhammad emara. he is a thinker with multiple resources and paths,1
his importance sprang from the fact that he was a leader on the left,1
before moving in the opposite islamic direction,1
where he became a leader too. the monitors the most important intellectual transformations and revisions in the man's life... did he was a pure marxist or was he just a truth' seeker? it sheds light too on the man's intellectual project which put him in the crossfire of the right and the left. did the man involved in fatwas for killing faraj fouda,1
or was it just a mere slander against him? the man's character will be approached objectively,1
to highlight his pros and cons,1
away from the eulogistic handling...,1
in ramadan,1
between tanzania and bosnia we discover a  new generation of religious singers and reciters of the qur’an invades social networking sites with millions of views,1
singers from outside the arab region,1
a young singer from tanzania who has become the talk of the arab media due to the splendor of his voice and mastery of the arabic language despite not speaking it,1
another singer from bosnia wins the vote of the arab public in one of the talent programs and becoming the most famous in bosnia despite not exceeding the age of nineteen. the film's heroes take us on a journey to discover their talent in the world of singing,1
