SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue, حليم الرومي.. ألفي نغم وأكثر  ,,One Off,/,1,0.5,00:28:00,,العربية,"الفيلم يتحدث عن الملحن حليم الرومي الفلسطيني – اللبناني والذي  كان له الفضل باكتشاف وتقديم الكثير من الأصوات وتدريبها وتعليمها مثل فيروز وسعاد محمد وفايزة احمد ونصري شمس الدين ونونا الهنا.ونازك الملائكة . كم قام الرومي بتليحن العديد من القصائد, اولها لحن قصيدة أبو القاسم الشابي «ارادة شعب» وغيرها العديد من القصائد .



بدايته كانت في فلسطين حيث لقب نفسه فيها بالفنان المجهول ويقال ان الامير عبدالله الهاشمي سمع حليم يغني فاعجب بصوته ، وارسله على حسابه الخاص الى مصر لدراسة الموسيقى في معهد فؤاد الاول للموسيقى العربية .تزوج في بور سعيد بماري لطفي التي تعرف إليها في حيفا. وفي أوائل شهر يناير 1950، عادا إلى لبنان لقضاء شهر العسل. فكان شهر العسل للإذاعة اللبنانية حيث عين الرومي رئيس قسم الموسيقى ثم رئيس قسم مكتبة التسجيلات. وعلى مدى 30 عاماً، رفع الموسيقار القسم الموسيقي في الإذاعة اللبنانية إلى أعلى المراتب، تنظيماً وذوقاً وإبداعاً. واكتشف مطربين وفنانين. بلغ إنتاجه الفني زهاء ألفي لحن، منها فقط للإذاعة اللبنانية نحو خمسمئة وخمسين لحناً، موزعة على الأغاني والقصائد والموشحات والأوبريتات.و نال الجائزة الأولى في مسابقة تلحين الموشحات الأندلسية، التي نظمها مجمع الموسيقى العربية في تونس سنة 1972. توفي في 2 نوفمبر 1983 بعد مشوار طويل في مجال الغناء والتلحين.

","""The movie speaks about the Palestinian - Lebanese musician Haleem Alroumi, who discovered, represented and trained many beautiful Arabian voices, such as Fairouz, Suad Mohammed, Faiza Ahmed, Nasri Shams Addin, Nuna Alhana, and Nazek Almalaeaka. He also composed the tunes of many poems; the start was with Abu Qasem Alshabi Poem “Eradat Shaab” and many other poems has followed.

He started his journey in Palestine where he named himself “the unknown artist”, and roamers says that the Hashemite Prince Abdullah heard Haleem singing and loved his voice, so he sent him to Egypt under his expenses to study Academic Music in “Foud Collage”, he got married to Mary Lutfi in Bor Saed who met her in Haifa. In the first of January in 1950 he went back to Lebanon to spend his honeymoon, that honeymoon changed to be a business trip where he was assigned as Head of Musical Apartment, then Head of Recording Archive. For 30 years, the musician has the favor of the growth of the musical department in the Lebanese Radio to its highest levels by his creativity, taste, and novelty. He discovered Musicians and Singers. His musical production has reached two thousand tunes, about five hundred fifty of them was for the Lebanese Radio, distributed to Poems, Operettas, and Muashahat.  He got his first prize in the competition of tuns composing of ‘Muashahat Alandalus’ which was organized by the Musical Committee in Tunisia in 1972. He died on November 2nd, 1983 after a long journey with music and singing""",
AJD Catalogue,من قلب مصر .. فرقة رضا,,One Off,/,1,1,00:52:00,,العربية,"رحلة بمذاق فنى للبحث عن أبطال فرقة رضا للفنون الشعبية الذين ما يزالون على قيد الحياة لسماع حكايتهم وذكريتهم مع الفرقة منذ أساسها على ومحمود رضا عام 1959، نقابل الدكتور محمود الجداوي الرجل الثانى فى الفرقة ومع الفنانة فريدة فهمى نجمة الفرقة الأولى على مدار 25 عام، والأستاذين فاروق سالم ونبيل مبروك من الرعيل الأول فى الفرقة، الهدف ليس عرض الأحداث التى مرت بها الفرقة فى صورة تاريخية مسلسلة بل سنتوغل فى صميم روح الفرقة لنتعرف على توافق الميول والهويات والأذواق الفنية بينضاء الفرقة، نسمع منهم عن طريقة العمل، بداية من الفكرة حتى الإستعراض المتكامل النهائى على المسرح.

","who are still alive to hear their story and their memories with the band since its inception byon Ali and Mahmoud Reda in 1959. We meet Dr. Mahmoud El-Jeddawi, the second man in the band, and with the artist Farida Fahmy, the star of the first band for 25 years, and the two professors Farouk Salem and Nabil Mabrouk from the first generation in the band, the goal is not to present the events that the band went through in a historical serial image, but we will delve into the heart of the band’s spirit to learn about the compatibility of tendencies, identities and artistic tastes among the band members, hear from them about the way of work, from the idea to the show The final integrated on the stage",
AJD Catalogue,  هاني البنا.. قصة حياة,Hany Elbanna – a story of life,One Off,/,1,1,00:52:00,,العربية,فيلم يروي سيرة رائد العمل الإنساني والتنموي هاني البنا، يسلط الفيلم الضوء على تجربة البنا التي امتدت حوالي أربعة عقود من العمل في هذا المجال، شملت رحلة البنا تأثيرات في بلاد وأقطار مختلفة ، كما كانت مساهماته حاضرة في أزمات مختلفة حول العالم. اعتبرت تجربة الدكتور هاني البنا ملهمة من زوايا عدة لذا نال التكريم في بريطانيا ومحافل دولية مختلفة.,,
AJD Catalogue, قرية النيام ,sleeping village,One Off,/,1,1,00:52:00,,العربية,"تتعدد الاضرحة والمراقد  في رمال الصحراء الجرداء لنجد أنفسنا في مدينة النيام بلا منازع .

تقام لقاءات سنوية حول قبور الجدود يفد إليها أبناء القبيلة من وراء الحدود وكل قبيلة تؤكد النسب الشريف لجدهم وصلاحه وهي مناسبات يسعد لها الزائرون ببعضهم وقرابتهم التي لم يبقى منها الا اللقب العائلي , يختلط الزائرون وقد بينت أعلام خيمهم ولوحات أرقام سياراتهم البلاد التي ينتسبون إليها , تونسيون جزائريون وليبيون ولكل منهم جزء مقتطع من الذاكرة يقترب من حقيقة الاحداث أحيانا ويفقد عنان المنطق في أخرى ليرتسم كمعجزات وكرامات تزيدهم فخرا بجدهم  , يتذاكرون الأحداث كما توارثوها وهي في الأغلب أحداث الإغارة وأحداث الترحال.

","The « sleeping village »in the heart of the desert annual meetings are held around the graves of ancestors, which the tribesmen come to from behind the borders, and each tribe confirms the honorable lineage of their grandfather and his righteousness...",
AJD Catalogue, الهونزا.. أرض السعادة,HONZA PEOPLE,One Off,/,1,1,00:52:00,,العربية,"فيلم يروي قصة (الهونزا) قاطني وادي الخالدين في باكستان, يسرد قصص معمّريهم وشبابهم، ويسبر أغوار حياتهم، ويكتشف ما يميّزهم، وما يروى عنهم من أساطير, في منطقة ساحرة المعالم والتفاصيل.

فقد  استشهد علماء التغذية بنمط الهونزا الغذائي بوصفه ""النظام المثالي"" فظهرت حمية غذائية باسمهم، ويعتمدون على الفواكه والجوز والبروتين، وصيامهم قد يمتد لسبعة أيام في الربيع وتقتصر بعض الأطعمة على أشهر محددة من السنة، ونرى كيف كان ملفتاً عند ملاحظات الاطباء غياب أمراض كالسرطان والسكري ، ونرى أيضاً أن هذه الطبيعة الجبلية قد أظهرت أنماط اجتماعية مختلفة عن المألوف فللمشمش مكانته نفوذ العائلة وهيبتها ياتي من امتلاكها لأشجار المشمش.
","A film that tells the story of the ""Honza"" people who live in the Valley of Immortals in Pakistan.  As we experience the magical area, the film tells the story of their elderly and young men, explores the details of their lives, uncovers the secrets of their fame, and relives their legends.

Food dietitians swear by the Honza food diet and describe it as the ""perfect diet"" to the point that a famous diet is named after them.  Their diet consists of fruits, nuts, and proteins.  Their fasting reaches seven days in the spring season.  Some meals are restricted to specific times of the year.  We will explore how it captured the physicians' attention that many of the main diseases, like cancer and diabetes, are non-existent there.  We will see the beautiful mountainous nature which caused a different social systems to evolve.  Apricot trees give families who own them a special status",
AJD Catalogue, آل جنبلاط.. عناد الجبل,,One Off,/,1,1,00:52:00,,العربية,"ضمن سلسلة بيوت سياسية، تحكي هذه الحلقة عن آل جنبلاط واحدة من العائلات التي تدير المشهد السياسي والتحوّلات الكبرى في لبنان على مدار. رغم تقلبات المشهد الدولي خلال القرن الماضي، اشتهر آل جنبلاط بالمناورات السياسية والحفاظ على مكاسبهم. يحكي الفيلم أيضا على دور النساء المحوري في تاريخ العائلة–وكذلك ارتباط العائلة بحراك الطائفة الدرزية في لبنان وتركيبتها وامتداداتها في سوريا الكبرى.

","Within a series of political houses, this episode tells about the Jumblatt family, one of the families who manage the political scene and the significant transformations in Lebanon throughout a period. Despite the fluctuations of the international scene during the last century, the Jumblatt family was famous for political maneuvering and preserving their gains. The film also tells about the pivotal role of women in the history of the family and the family's connection to the movement of the Druze community in Lebanon, its structure, and its extensions in Greater Syria.",
AJD Catalogue, توجو مزراحي.. الفنان الشامل ,,One Off,/,1,0.5,00:28:00,,العربية,"""الفيلم يعرض قصة حياة توجو مزراحي، اليهودي المصري من أصول مختلطة، أحد مؤسسي السينما المصرية، الذي ظل لما يقرب من عقدين من الزمان، أحد أهم صناع السينما في مصر والعالم العربي.. اكتشف ليلى مراد وقدم على الكسار للسينما المصرية وقدم أكثر من 49 فيلماً للسينما المصرية، وقدم الفرصة للكثير من المخرجين الذين أثروا السينما العربية بالكثير من الأعمال، ونقل الكثير 
من خبرات السينما الأوروبية إلى مصر.

","The film Presents Togo Mizrahi’s life story, the Egyptian Jew with mixed descent,  one of the Egyptian cinema’s founders.
Togo stood nearly for two decades as one of the most important filmmakers in Egypt and the Arab cinenma
He discovered “Laila Mourad” and introduced Ali “El Kassar” to Egyptian cinema. He Participated in more than 49 films for Egyptian cinema, and provided the opportunity for many directors who influenced Arab cinema, and transferred many European cinema experiences to Egyptian cinema.",
AJD Catalogue, يونس القاضي.. الزجال المعمم,,One Off,/,1,0.5,00:28:00,,العربية,يونس القاضي هو شيخ مؤلفين الاغنية المصرية وهو أول رئيس للمصنفات الفنية في مصر( صحفي -زجال – كاتب مسرحي ) تجلت عبقريته في الاغنيات الوطنية ..... وكان من أهم انجازاته الفنية الوطنية هو ابداعه  لنشيد ( بلادي بلادي لك حبي وفؤادي )  امتدت علاقة القاضي بأساطين الطرب مثل عبد الوهاب وسيد درويش وأكتشف سيدة الغناء العربي ( أم كلثوم )  تعددت أعمال القاضي الغنائية وكان من أشهرها ( اهو ده اللي صار – أنا هويت وانتهيت – يا بلح زغلول – خفيف الروح بيتعاجب – يا عزيز عيني ) والعديد من الأعمال المسرحية والتي وصلت الي 58 عملا وكلها كانت جادة تناقش قضايا الوطن ..,,
AJD Catalogue,ذكريات ملونة.. فلسطين.. برتقال يافا ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

",,
AJD Catalogue,ذكريات ملونة.. مصر.. بناء السد العالي ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

",,
AJD Catalogue,ذكريات ملونة.. مصر.. زراعة القطن ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. مصر.. المحمل المصري ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. فلسطين.. هدم حي المغاربة ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. الجزائر.. أيام الاستقلال ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. قطر.. صيد اللؤلؤ ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. عدن.. آخر أيام الاحتلال ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. اليمن.. صنعاء المعزولة ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. الجزائر بألوان أفريقيا ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,ذكريات ملونة.. قطر.. الذهب الأسود ,,series, ذكريات ملونة ,1,0.15,00:15:00,,العربية,"سلسلة وثائقية قصيرة تعتمد على إعادة ترميم وتلوين أرشيف نروي من خلاله أحداث مهمة من خلال قصص لأشخاص عايشوها من مختلف دول الوطن العربي عايشوا مراحل زمنية وأحداث مهمة في عمر تلك الدولة.
وتركز هذه السلسلة وارشيفها على الفترة الممتدة من العشرينيات الى الستينيات من القرن الماضي وقبل أن يتوفر الأرشيف الملون

","A short documentary series based on the restoration and colouring of the archives of some of the most important events in the Arab region, accompanied with narrations of stories from individuals who lived through the period within the Arab world.
The series will focus on the period extending from the 1920s up until the 1960s just before coloured archive become available.",
AJD Catalogue,مهمة في بلاد الثلج,The mission,One Off,/,1,1.5,01:22:00,,others,أربعة مراهقين أمريكيين يكلفون بمهمة كنسية تبشيرية تأخذهم من عائلاتهم وعالمهم الآمن إلى بلد في أقاصي الشمال، فنلندا، صاحبة النسبة الأعلى من اللادينيين في أوروبا. يختبر أولئك المراهقون قسوة مواجهة العالم من لا يعبؤون برسالتهم ولا بوعد الآخرة، فتدفعهم هذه الرحلة الطويلة لمساءلة إيمانهم كذلك.,"The documentary film 'The Mission' follows four American teenagers who receive a mission from God that takes them from their families and the safety of their remote religion-filled bubbles to the other side of the planet. In the frozen forested lands of Finland, these cheery, impassioned, wide-eyed teens confront local Finns, Europe’s most non-religious, private and skeptical people, and attempt to convert them to their faith, the Church of Jesus Christ of Latter-Day Saints.",
